"","V1","V2"
"152",24,36
"153",24,36
"154",18,30
"155",21,39
"156",21,39
"157",27,33
"158",21,39
"159",18,42
"160",18,42
"161",27,33
"162",18,42
"163",24,36
"164",27,33
"165",27,33
"166",18,42
"167",18,42
"168",21,39
"169",27,33
"170",27,33
"171",27,33
"172",24,36
"173",24,36
"174",27,33
"175",18,42
"176",18,42
"177",27,33
"178",27,33
"179",21,39
"180",21,39
"181",24,36
"182",21,39
"183",18,42
"184",27,33
"185",21,39
"186",18,42
"187",27,33
"188",15,45
"189",18,42
"190",18,42
"191",18,42
"192",18,42
"193",18,42
"194",27,33
"195",27,33
"196",27,33
"197",27,33
"198",18,42
"199",18,42
"200",27,33
"201",27,33
"202",18,42
"203",21,39
"204",27,33
"205",18,42
"206",27,33
"207",18,42
"208",18,42
"209",21,39
"210",18,42
"211",18,42
"212",18,42
"213",27,33
"214",18,42
"215",27,33
"216",27,33
"217",21,39
"218",18,42
"219",27,33
"220",24,36
"221",24,36
"222",21,39
"223",24,36
"224",18,42
"225",27,33
"226",21,39
"227",18,42
"228",21,39
"229",18,42
"230",18,42
"231",27,33
"232",27,33
"233",24,36
"234",27,33
"235",27,33
"236",18,42
"237",18,42
"238",21,39
"239",21,39
"240",18,42
"241",24,36
"242",27,33
"243",21,39
"244",21,39
"245",24,36
"246",27,33
"247",27,33
"248",18,42
"249",24,36
"250",18,42
"251",27,33
"252",27,33
"253",18,42
"254",24,36
"255",18,42
"256",18,42
"257",18,42
"258",27,33
"259",27,33
"260",24,36
"261",18,42
"262",27,33
"263",18,42
"264",24,36
"265",24,36
"266",24,36
"267",24,36
"268",27,33
"269",27,33
"270",24,36
"271",18,42
"272",24,36
"273",18,42
"274",27,33
"275",24,36
"276",18,42
"277",27,33
"278",27,33
"279",21,39
"280",27,33
"281",21,39
"282",18,42
"283",18,42
"284",21,39
"285",18,42
"286",18,42
"287",21,39
"288",27,33
"289",24,36
"290",27,33
"291",24,36
"292",21,39
"293",18,42
"294",18,42
"295",24,36
"296",27,33
"297",21,39
"298",24,36
"299",27,33
"300",18,42
"301",18,42
"302",24,36
"303",24,36
"304",27,33
"305",24,36
"306",18,42
"307",24,36
"308",18,42
"309",18,42
"310",27,33
"311",27,33
"312",21,39
"313",18,42
"314",18,42
"315",18,42
"316",24,36
"317",27,33
"318",21,39
"319",24,36
"320",18,42
"321",18,42
"322",24,36
"323",18,42
"324",18,42
"325",18,42
"326",21,39
"327",24,36
"328",27,33
"329",27,33
"330",24,36
"331",18,42
"332",24,36
"333",21,39
"334",18,42
"335",27,33
"336",27,33
"337",27,33
"338",27,33
"339",27,33
"340",18,42
"341",21,39
"342",24,36
"343",18,42
"344",21,39
"345",27,33
"346",21,39
"347",24,36
"348",24,36
"349",24,36
"350",27,33
"351",27,33
"352",27,33
"353",27,33
"354",21,39
"355",21,39
"356",21,39
"357",27,33
"358",27,33
"359",18,42
"360",24,36
"361",18,42
"362",27,33
"363",27,33
"364",24,36
"365",27,33
"366",18,42
"367",24,36
"368",27,33
"369",18,42
"370",27,33
"371",21,39
"372",24,36
"373",27,33
"374",21,39
"375",18,42
"376",27,33
"377",27,33
"378",24,36
"379",24,36
"380",27,33
"381",21,39
"382",24,36
"383",24,36
"384",24,36
"385",24,36
"386",27,33
"387",27,33
"388",27,33
"389",27,33
"390",18,42
"391",27,33
"392",27,33
"393",27,33
"394",27,33
"395",27,33
"396",27,33
"397",18,42
"398",18,42
"399",27,33
"400",24,36
"401",27,33
"402",18,42
"403",24,36
"404",27,33
"405",24,36
"406",27,33
"407",27,33
"408",27,33
"409",21,39
"410",18,42
"411",18,42
"412",18,42
"413",27,33
"414",24,36
"415",27,33
"416",18,42
"417",27,33
"418",27,33
"419",27,33
"420",27,33
"421",27,33
"422",18,42
"423",21,39
"424",27,33
"425",21,39
"426",21,39
"427",18,42
"428",21,39
"429",24,36
"430",27,33
"431",21,39
"432",24,36
"433",27,33
"434",21,39
"435",24,36
"436",24,36
"437",18,42
"438",18,42
"439",27,33
"440",27,33
"441",27,33
"442",18,42
"443",24,36
"444",27,33
"445",27,33
"446",27,33
"447",24,36
"448",24,36
"449",24,36
"450",27,33
"451",24,36
"452",21,39
"453",27,33
"454",24,36
"455",21,39
"456",24,36
"457",24,36
"458",18,42
"459",27,33
"460",24,36
"461",27,33
"462",27,33
"463",27,33
"464",24,36
"465",24,36
"466",18,42
"467",18,42
"468",27,33
"469",27,33
"470",21,39
"471",27,33
"472",27,33
"473",27,33
"474",18,42
"475",24,36
"476",21,39
"477",24,36
"478",27,33
"479",21,39
"480",24,36
"481",27,33
"482",18,42
"483",27,33
"484",24,36
"485",27,33
"486",27,33
"487",27,33
"488",21,39
"489",24,36
"490",18,42
"491",27,33
"492",24,36
"493",27,33
"494",18,42
"495",21,39
"496",18,42
"497",27,33
"498",18,42
"499",27,33
"500",24,36
"501",21,39
"502",24,36
"503",21,39
"504",27,33
"505",18,42
"506",27,33
"507",27,33
"508",18,42
"509",27,33
"510",27,33
"511",24,36
"512",27,33
"513",24,36
"514",27,33
"515",24,36
"516",18,42
"517",27,33
"518",24,36
"519",21,39
"520",27,33
"521",21,39
"522",21,39
"523",18,42
"524",27,33
"525",21,39
"526",27,33
"527",27,33
"528",27,33
"529",24,36
"530",27,33
"531",27,33
"532",18,42
"533",27,33
"534",27,33
"535",21,39
"536",18,42
"537",21,39
"538",27,33
"539",24,36
"540",27,33
"541",24,36
"542",18,42
"543",24,36
"544",27,33
"545",24,36
"546",27,33
"547",24,36
"548",27,33
"549",27,33
"550",24,36
"551",27,33
"552",27,33
"553",27,33
"554",27,33
"555",24,36
"556",27,33
"557",27,33
"558",21,39
"559",21,39
"560",21,39
"561",24,36
"562",27,33
"563",24,36
"564",24,36
"565",24,36
"566",18,42
"567",21,39
"568",24,36
"569",24,36
"570",18,30
"571",24,36
"572",27,33
"573",18,42
"574",18,42
"575",21,39
"576",27,33
"577",27,33
"578",18,42
"579",27,33
"580",27,33
"581",24,36
"582",21,39
"583",27,33
"584",27,33
"585",18,42
"586",27,33
"587",18,42
"588",27,33
"589",24,36
"590",27,33
"591",18,42
"592",27,33
"593",18,42
"594",27,33
"595",21,39
"596",24,36
"597",27,33
"598",24,36
"599",21,39
"600",21,39
"601",18,42
"602",24,36
"603",15,45
"604",24,36
"605",18,42
"606",27,33
"607",24,36
"608",27,33
"609",24,36
"610",18,42
"611",18,42
"612",27,33
"613",18,42
"614",27,33
"615",27,33
"616",27,33
"617",21,39
"618",27,33
"619",27,33
"620",27,33
"621",18,42
"622",27,33
"623",24,36
"624",27,33
"625",21,39
"626",27,33
"627",18,42
"628",27,33
"629",18,42
"630",21,39
"631",27,33
"632",18,42
"633",27,33
"634",21,39
"635",24,36
"636",27,33
"637",18,42
"638",21,39
"639",27,33
"640",27,33
"641",27,33
"642",18,42
"643",27,33
"644",21,39
"645",21,39
"646",18,42
"647",15,45
"648",24,36
"649",27,33
"650",27,33
"651",21,39
"652",27,33
"653",27,33
"654",21,39
"655",27,33
"656",27,33
"657",21,39
"658",27,33
"659",24,36
"660",21,39
"661",27,33
"662",21,39
"663",27,33
"664",24,36
"665",24,36
"666",18,42
"667",18,42
"668",27,33
"669",27,33
"670",27,33
"671",24,36
"672",18,42
"673",24,36
"674",27,33
"675",21,39
"676",24,36
"677",27,33
"678",18,42
"679",24,36
"680",18,42
"681",24,36
"682",27,33
"683",27,33
"684",18,42
"685",18,42
"686",24,36
"687",27,33
"688",27,33
"689",27,33
"690",27,33
"691",27,33
"692",21,39
"693",24,36
"694",27,33
"695",18,42
"696",27,33
"697",27,33
"698",27,33
"699",27,33
"700",24,36
"701",27,33
"702",18,42
"703",27,33
"704",18,42
"705",27,33
"706",24,36
"707",18,42
"708",24,36
"709",27,33
"710",24,36
"711",18,42
"712",21,39
"713",27,33
"714",27,33
"715",18,42
"716",27,33
"717",27,33
"718",27,33
"719",18,42
"720",18,42
"721",24,36
"722",27,33
"723",18,42
"724",21,39
"725",27,33
"726",24,36
"727",21,39
"728",18,42
"729",24,36
"730",24,36
"731",24,36
"732",27,33
"733",27,33
"734",27,33
"735",24,36
"736",21,39
"737",18,42
"738",18,42
"739",21,39
"740",18,42
"741",21,39
"742",27,33
"743",27,33
"744",24,36
"745",18,42
"746",27,33
"747",18,42
"748",18,42
"749",27,33
"750",24,36
"751",18,42
"752",27,33
"753",27,33
"754",24,36
"755",27,33
"756",21,39
"757",21,39
"758",27,33
"759",24,36
"760",27,33
"761",18,42
"762",24,36
"763",27,33
"764",24,36
"765",24,36
"766",18,42
"767",18,42
"768",24,36
"769",24,36
"770",18,42
"771",18,42
"772",24,36
"773",18,42
"774",21,39
"775",27,33
"776",21,39
"777",18,42
"778",21,39
"779",21,39
"780",27,33
"781",24,36
"782",18,42
"783",27,33
"784",27,33
"785",21,39
"786",18,42
"787",27,33
"788",27,33
"789",18,42
"790",27,33
"791",27,33
"792",21,39
"793",27,33
"794",18,42
"795",27,33
"796",24,36
"797",18,42
"798",18,42
"799",18,42
"800",21,39
"801",24,36
"802",21,39
"803",21,39
"804",21,39
"805",18,42
"806",27,33
"807",27,33
"808",18,42
"809",27,33
"810",21,39
"811",27,33
"812",21,39
"813",21,39
"814",27,33
"815",24,36
"816",21,39
"817",27,33
"818",18,42
"819",27,33
"820",18,42
"821",18,42
"822",27,33
"823",27,33
"824",18,42
"825",21,39
"826",27,33
"827",21,39
"828",24,36
"829",24,36
"830",27,33
"831",21,39
"832",18,42
"833",27,33
"834",18,42
"835",24,36
"836",21,39
"837",18,42
"838",18,42
"839",24,36
"840",18,42
"841",27,33
"842",18,42
"843",21,39
"844",27,33
"845",18,42
"846",27,33
"847",21,39
"848",27,33
"849",21,39
"850",18,42
"851",18,42
"852",21,39
"853",21,39
"854",18,42
"855",18,42
"856",27,33
"857",24,36
"858",27,33
"859",27,33
"860",27,33
"861",24,36
"862",27,33
"863",27,33
"864",24,36
"865",18,42
"866",21,39
"867",27,33
"868",18,42
"869",24,36
"870",18,42
"871",24,36
"872",18,42
"873",24,36
"874",21,39
"875",24,36
"876",27,33
"877",24,36
"878",21,39
"879",24,36
"880",18,42
"881",24,36
"882",24,36
"883",18,42
"884",27,33
"885",27,33
"886",27,33
"887",27,33
"888",21,39
"889",21,39
"890",24,36
"891",21,39
"892",27,33
"893",24,36
"894",27,33
"895",27,33
"896",18,42
"897",27,33
"898",21,39
"899",24,36
"900",27,33
"901",18,42
"902",24,36
"903",24,36
"904",21,39
"905",27,33
"906",21,39
"907",27,33
"908",27,33
"909",27,33
"910",27,33
"911",21,39
"912",21,39
"913",18,42
"914",24,36
"915",24,36
"916",24,36
"917",27,33
"918",24,36
"919",18,42
"920",24,36
"921",18,42
"922",18,42
"923",18,42
"924",24,36
"925",24,36
"926",21,39
"927",24,36
"928",27,33
"929",27,33
"930",27,33
"931",21,39
"932",27,33
"933",27,33
"934",24,36
"935",18,42
"936",18,42
"937",21,39
"938",27,33
"939",24,36
"940",18,42
"941",24,36
"942",24,36
"943",18,42
"944",27,33
"945",27,33
"946",24,36
"947",24,36
"948",21,39
"949",27,33
"950",18,42
"951",27,33
"952",18,42
"953",27,33
"954",21,39
"955",24,36
"956",18,42
"957",27,33
"958",24,36
"959",24,36
"960",18,42
"961",24,36
"962",27,33
"963",27,33
"964",18,42
"965",18,42
"966",18,42
"967",24,36
"968",18,42
"969",24,36
"970",27,33
"971",21,39
"972",27,33
"973",21,39
"974",18,42
"975",27,33
"976",24,36
"977",27,33
"978",27,33
"979",24,36
"980",24,36
"981",24,36
"982",27,33
"983",27,33
"984",27,33
"985",24,36
"986",21,39
"987",18,42
"988",24,36
"989",24,36
"990",18,42
"991",24,36
"992",27,33
"993",24,36
"994",27,33
"995",24,36
"996",24,36
"997",24,36
"998",21,39
"999",18,42
"1000",18,42
"1001",24,36
"1002",27,33
"1003",27,33
"1004",24,36
"1005",21,39
"1006",27,33
"1007",21,39
"1008",18,42
"1009",24,36
"1010",21,39
"1011",21,39
"1012",27,33
"1013",12,48
"1014",27,33
"1015",24,36
"1016",18,42
"1017",18,42
"1018",24,36
"1019",27,33
"1020",27,33
"1021",24,36
"1022",24,36
"1023",24,36
"1024",18,42
"1025",24,36
"1026",24,36
"1027",24,36
"1028",21,39
"1029",18,42
"1030",21,39
"1031",27,33
"1032",24,36
"1033",21,39
"1034",24,36
"1035",27,33
"1036",18,42
"1037",27,33
"1038",27,33
"1039",27,33
"1040",27,33
"1041",21,39
"1042",21,39
"1043",18,42
"1044",24,36
"1045",27,33
"1046",18,42
"1047",18,42
"1048",27,33
"1049",27,33
"1050",24,36
"1051",21,39
"1052",27,33
"1053",24,36
"1054",27,33
"1055",27,33
"1056",24,36
"1057",27,33
"1058",24,36
"1059",18,42
"1060",27,33
"1061",24,36
"1062",24,36
"1063",27,33
"1064",18,42
"1065",24,36
"1066",24,36
"1067",24,36
"1068",27,33
"1069",27,33
"1070",27,33
"1071",27,33
"1072",21,39
"1073",21,39
"1074",24,36
"1075",27,33
"1076",27,33
"1077",27,33
"1078",27,33
"1079",18,42
"1080",18,42
"1081",27,33
"1082",18,42
"1083",27,33
"1084",27,33
"1085",18,42
"1086",18,42
"1087",21,39
"1088",27,33
"1089",18,42
"1090",24,36
"1091",24,36
"1092",27,33
"1093",24,36
"1094",27,33
"1095",18,42
"1096",27,33
"1097",24,36
"1098",21,39
"1099",21,39
"1100",18,42
"1101",18,42
"1102",27,33
"1103",27,33
"1104",27,33
"1105",18,42
"1106",27,33
"1107",18,42
"1108",18,42
"1109",27,33
"1110",18,42
"1111",27,33
"1112",24,36
"1113",24,36
"1114",21,39
"1115",27,33
"1116",21,39
"1117",24,36
"1118",27,33
"1119",27,33
"1120",27,33
"1121",21,39
"1122",27,33
"1123",18,42
"1124",27,33
"1125",24,36
"1126",24,36
"1127",27,33
"1128",27,33
"1129",24,36
"1130",24,36
"1131",18,42
"1132",27,33
"1133",24,36
"1134",27,33
"1135",24,36
"1136",24,36
"1137",27,33
"1138",24,36
"1139",27,33
"1140",27,33
"1141",21,39
"1142",18,42
"1143",21,39
"1144",21,39
"1145",27,33
"1146",27,33
"1147",18,42
"1148",27,33
"1149",18,42
"1150",18,42
"1151",18,42
"1152",24,36
"1153",18,42
"1154",27,33
"1155",27,33
"1156",24,36
"1157",18,42
"1158",24,36
"1159",24,36
"1160",21,39
"1161",21,39
"1162",21,39
"1163",27,33
"1164",27,33
"1165",18,42
"1166",18,42
"1167",18,42
"1168",24,36
"1169",24,36
"1170",27,33
"1171",24,36
"1172",21,39
"1173",27,33
"1174",24,36
"1175",21,39
"1176",24,36
"1177",18,42
"1178",21,39
"1179",21,39
"1180",27,33
"1181",27,33
"1182",24,36
"1183",21,39
"1184",18,42
"1185",27,33
"1186",18,42
"1187",18,42
"1188",21,39
"1189",24,36
"1190",18,42
"1191",24,36
"1192",27,33
"1193",24,36
"1194",27,33
"1195",27,33
"1196",27,33
"1197",27,33
"1198",27,33
"1199",21,39
"1200",18,42
"1201",24,36
"1202",18,42
"1203",27,33
"1204",27,33
"1205",27,33
"1206",27,33
"1207",21,39
"1208",27,33
"1209",24,36
"1210",27,33
"1211",27,33
"1212",27,33
"1213",24,36
"1214",27,33
"1215",21,39
"1216",27,33
"1217",21,39
"1218",27,33
"1219",27,33
"1220",18,42
"1221",27,33
"1222",27,33
"1223",27,33
"1224",18,42
"1225",18,42
"1226",27,33
"1227",21,39
"1228",24,36
"1229",27,33
"1230",27,33
"1231",27,33
"1232",27,33
"1233",27,33
"1234",21,39
"1235",24,36
"1236",18,42
"1237",24,36
"1238",24,36
"1239",18,42
"1240",24,36
"1241",24,36
"1242",18,42
"1243",27,33
"1244",27,33
"1245",21,39
"1246",27,33
"1247",27,33
"1248",24,36
"1249",27,33
"1250",24,36
"1251",27,33
"1252",24,36
"1253",21,39
"1254",24,36
"1255",24,36
"1256",24,36
"1257",24,36
"1258",18,42
"1259",24,36
"1260",27,33
"1261",21,39
"1262",24,36
"1263",24,36
"1264",27,33
"1265",27,33
"1266",18,42
"1267",24,36
"1268",18,42
"1269",24,36
"1270",27,33
"1271",21,39
"1272",21,39
"1273",27,33
"1274",27,33
"1275",27,33
"1276",27,33
"1277",18,42
"1278",27,33
"1279",21,39
"1280",18,42
"1281",27,33
"1282",27,33
"1283",24,36
"1284",21,39
"1285",27,33
"1286",18,42
"1287",21,39
"1288",18,42
"1289",24,36
"1290",21,39
"1291",27,33
"1292",21,39
"1293",27,33
"1294",21,39
"1295",27,33
"1296",24,36
"1297",21,39
"1298",21,39
"1299",24,36
"1300",24,36
"1301",27,33
"1302",27,33
"1303",24,36
"1304",21,39
"1305",27,33
"1306",18,42
"1307",27,33
"1308",21,39
"1309",21,39
"1310",18,42
"1311",18,42
"1312",18,42
"1313",27,33
"1314",24,36
"1315",18,42
"1316",27,33
"1317",27,33
"1318",24,36
"1319",27,33
"1320",27,33
"1321",27,33
"1322",27,33
"1323",27,33
"1324",21,39
"1325",27,33
"1326",27,33
"1327",24,36
"1328",27,33
"1329",18,42
"1330",24,36
"1331",18,42
"1332",21,39
"1333",21,39
"1334",27,33
"1335",27,33
"1336",27,33
"1337",27,33
"1338",15,45
"1339",24,36
"1340",18,42
"1341",24,36
"1342",24,36
"1343",21,39
"1344",27,33
"1345",18,42
"1346",24,36
"1347",27,33
"1348",27,33
"1349",27,33
"1350",27,33
"1351",18,42
"1352",24,36
"1353",21,39
"1354",21,39
"1355",27,33
"1356",27,33
"1357",18,42
"1358",18,42
"1359",18,42
"1360",27,33
"1361",27,33
"1362",18,42
"1363",27,33
"1364",27,33
"1365",24,36
"1366",21,39
"1367",18,42
"1368",18,42
"1369",24,36
"1370",24,36
"1371",27,33
"1372",24,36
"1373",24,36
"1374",27,33
"1375",27,33
"1376",27,33
"1377",27,33
"1378",18,42
"1379",15,45
"1380",18,42
"1381",21,39
"1382",24,36
"1383",24,36
"1384",18,42
"1385",18,42
"1386",27,33
"1387",21,39
"1388",21,39
"1389",24,36
"1390",18,42
"1391",27,33
"1392",18,42
"1393",18,42
"1394",27,33
"1395",24,36
"1396",27,33
"1397",24,36
"1398",21,39
"1399",24,36
"1400",21,39
"1401",24,36
"1402",27,33
"1403",18,42
"1404",18,42
"1405",24,36
"1406",24,36
"1407",24,36
"1408",24,36
"1409",27,33
"1410",18,42
"1411",27,33
"1412",24,36
"1413",27,33
"1414",27,33
"1415",24,36
"1416",24,36
"1417",18,42
"1418",18,42
"1419",27,33
"1420",27,33
"1421",27,33
"1422",21,39
"1423",21,39
"1424",24,36
"1425",27,33
"1426",27,33
"1427",24,36
"1428",27,33
"1429",27,33
"1430",18,42
"1431",18,42
"1432",27,33
"1433",21,39
"1434",21,39
"1435",24,36
"1436",27,33
"1437",27,33
"1438",24,36
"1439",18,42
"1440",27,33
"1441",21,39
"1442",21,39
"1443",24,36
"1444",24,36
"1445",21,39
"1446",24,36
"1447",21,39
"1448",21,39
"1449",27,33
"1450",21,39
"1451",18,42
"1452",24,36
"1453",24,36
"1454",27,33
"1455",24,36
"1456",24,36
"1457",18,42
"1458",18,42
"1459",24,36
"1460",18,42
"1461",24,36
"1462",24,36
"1463",27,33
"1464",21,39
"1465",27,33
"1466",27,33
"1467",27,33
"1468",21,39
"1469",18,42
"1470",27,33
"1471",24,36
"1472",21,39
"1473",24,36
"1474",18,42
"1475",27,33
"1476",27,33
"1477",27,33
"1478",21,39
"1479",18,42
"1480",24,36
"1481",24,36
"1482",9,51
"1483",27,33
"1484",24,36
"1485",21,39
"1486",24,36
"1487",24,36
"1488",27,33
"1489",18,42
"1490",21,39
"1491",24,36
"1492",27,33
"1493",27,33
"1494",27,33
"1495",24,36
"1496",27,33
"1497",27,33
"1498",21,39
"1499",24,36
"1500",21,39
"1501",27,33
"1502",27,33
"1503",27,33
"1504",27,33
"1505",21,39
"1506",18,42
"1507",18,42
"1508",27,33
"1509",27,33
"1510",18,42
"1511",27,33
"1512",27,33
"1513",27,33
"1514",24,36
"1515",18,42
"1516",18,42
"1517",27,33
"1518",18,42
"1519",18,42
"1520",24,36
"1521",18,42
"1522",27,33
"1523",27,33
"1524",18,42
"1525",27,33
"1526",27,33
"1527",27,33
"1528",27,33
"1529",21,39
"1530",18,42
"1531",18,42
"1532",27,33
"1533",21,39
"1534",18,42
"1535",21,39
"1536",24,36
"1537",21,39
"1538",24,36
"1539",21,39
"1540",27,33
"1541",27,33
"1542",18,42
"1543",27,33
"1544",27,33
"1545",18,42
"1546",24,36
"1547",24,36
"1548",24,36
"1549",24,36
"1550",21,39
"1551",27,33
"1552",24,36
"1553",27,33
"1554",27,33
"1555",27,33
"1556",21,39
"1557",21,39
"1558",18,42
"1559",24,36
"1560",24,36
"1561",21,39
"1562",18,42
"1563",27,33
"1564",18,42
"1565",21,39
"1566",27,33
"1567",27,33
"1568",18,42
"1569",27,33
"1570",27,33
"1571",24,36
"1572",27,33
"1573",24,36
"1574",24,36
"1575",24,36
"1576",27,33
"1577",27,33
"1578",24,36
"1579",24,36
"1580",27,33
"1581",27,33
"1582",18,42
"1583",27,33
"1584",27,33
"1585",27,33
"1586",24,36
"1587",18,42
"1588",27,33
"1589",24,36
"1590",27,33
"1591",18,42
"1592",18,42
"1593",27,33
"1594",18,42
"1595",18,42
"1596",27,33
"1597",18,42
"1598",27,33
"1599",18,42
"1600",18,42
"1601",18,42
"1602",27,33
"1603",27,33
"1604",27,33
"1605",27,33
"1606",27,33
"1607",18,42
"1608",21,39
"1609",27,33
"1610",24,36
"1611",21,39
"1612",27,33
"1613",27,33
"1614",18,42
"1615",18,42
"1616",27,33
"1617",27,33
"1618",27,33
"1619",24,36
"1620",21,39
"1621",27,33
"1622",24,36
"1623",18,42
"1624",24,36
"1625",27,33
"1626",18,42
"1627",18,42
"1628",24,36
"1629",21,39
"1630",21,39
"1631",27,33
"1632",18,42
"1633",24,36
"1634",27,33
"1635",18,42
"1636",21,39
"1637",24,36
"1638",27,33
"1639",27,33
"1640",24,36
"1641",24,36
"1642",21,39
"1643",27,33
"1644",21,39
"1645",18,42
"1646",24,36
"1647",27,33
"1648",18,42
"1649",18,42
"1650",27,33
"1651",24,36
"1652",24,36
"1653",18,42
"1654",24,36
"1655",18,42
"1656",24,36
"1657",21,39
"1658",21,39
"1659",21,39
"1660",27,33
"1661",24,36
"1662",21,39
"1663",27,33
"1664",27,33
"1665",24,36
"1666",24,36
"1667",27,33
"1668",18,42
"1669",21,39
"1670",27,33
"1671",18,42
"1672",21,39
"1673",27,33
"1674",21,39
"1675",27,33
"1676",18,42
"1677",27,33
"1678",27,33
"1679",24,36
"1680",27,33
"1681",18,42
"1682",18,42
"1683",27,33
"1684",18,42
"1685",24,36
"1686",27,33
"1687",18,42
"1688",27,33
"1689",27,33
"1690",21,39
"1691",27,33
"1692",18,42
"1693",21,39
"1694",18,42
"1695",24,36
"1696",18,42
"1697",27,33
"1698",27,33
"1699",24,36
"1700",27,33
"1701",27,33
"1702",27,33
"1703",27,33
"1704",27,33
"1705",27,33
"1706",24,36
"1707",27,33
"1708",24,36
"1709",27,33
"1710",21,39
"1711",24,36
"1712",18,42
"1713",18,42
"1714",27,33
"1715",21,39
"1716",24,36
"1717",27,33
"1718",24,36
"1719",18,42
"1720",21,39
"1721",18,42
"1722",24,36
"1723",24,36
"1724",18,42
"1725",24,36
"1726",21,39
"1727",18,42
"1728",27,33
"1729",24,36
"1730",18,42
"1731",24,36
"1732",18,42
"1733",27,33
"1734",27,33
"1735",27,33
"1736",24,36
"1737",27,33
"1738",21,39
"1739",24,36
"1740",27,33
"1741",18,42
"1742",21,39
"1743",18,42
"1744",21,39
"1745",24,36
"1746",27,33
"1747",27,33
"1748",27,33
"1749",27,33
"1750",21,39
"1751",21,39
"1752",27,33
"1753",24,36
"1754",27,33
"1755",24,36
"1756",21,39
"1757",24,36
"1758",27,33
"1759",24,36
"1760",21,39
"1761",27,33
"1762",24,36
"1763",27,33
"1764",21,39
"1765",18,42
"1766",27,33
"1767",24,36
"1768",18,42
"1769",24,36
"1770",18,42
"1771",27,33
"1772",18,42
"1773",27,33
"1774",27,33
"1775",27,33
"1776",27,33
"1777",27,33
"1778",24,36
"1779",24,36
"1780",27,33
"1781",24,36
"1782",27,33
"1783",24,36
"1784",18,42
"1785",27,33
"1786",18,42
"1787",27,33
"1788",27,33
"1789",27,33
"1790",24,36
"1791",27,33
"1792",27,33
"1793",27,33
"1794",21,39
"1795",18,42
"1796",21,39
"1797",24,36
"1798",27,33
"1799",21,39
"1800",18,42
"1801",24,36
"1802",27,33
"1803",21,39
"1804",27,33
"1805",21,39
"1806",21,39
"1807",18,42
"1808",24,36
"1809",24,36
"1810",27,33
"1811",27,33
"1812",27,33
"1813",27,33
"1814",27,33
"1815",18,42
"1816",27,33
"1817",27,33
"1818",27,33
"1819",27,33
"1820",24,36
"1821",21,39
"1822",24,36
"1823",21,39
"1824",27,33
"1825",27,33
"1826",24,36
"1827",18,42
"1828",24,36
"1829",24,36
"1830",18,42
"1831",24,36
"1832",21,39
"1833",27,33
"1834",27,33
"1835",24,36
"1836",24,36
"1837",27,33
"1838",27,33
"1839",18,42
"1840",21,39
"1841",24,36
"1842",24,36
"1843",18,42
"1844",18,42
"1845",21,39
"1846",21,39
"1847",24,36
"1848",18,42
"1849",27,33
"1850",24,36
"1851",18,42
"1852",27,33
"1853",21,39
"1854",18,42
"1855",27,33
"1856",27,33
"1857",21,39
"1858",27,33
"1859",27,33
"1860",27,33
"1861",27,33
"1862",27,33
"1863",21,39
"1864",24,36
"1865",24,36
"1866",24,36
"1867",24,36
"1868",21,39
"1869",27,33
"1870",27,33
"1871",27,33
"1872",27,33
