"","V1","V2"
"484",24,36
"485",27,33
"486",18,42
"487",27,33
"488",27,33
"489",21,39
"490",27,33
"491",24,36
"492",27,33
"493",27,33
"494",21,39
"495",24,36
"496",27,33
"497",27,33
"498",27,33
"499",18,42
"500",27,33
"501",18,42
"502",18,42
"503",27,33
"504",21,39
"505",21,39
"506",21,39
"507",24,36
"508",18,42
"509",24,36
"510",24,36
"511",24,36
"512",27,33
"513",27,33
"514",18,42
"515",27,33
"516",21,39
"517",27,33
"518",24,36
"519",24,36
"520",21,39
"521",27,33
"522",27,33
"523",27,33
"524",27,33
"525",27,33
"526",27,33
"527",27,33
"528",24,36
"529",24,36
"530",18,42
"531",24,36
"532",27,33
"533",21,39
"534",27,33
"535",21,39
"536",18,42
"537",27,33
"538",24,36
"539",24,36
"540",21,39
"541",18,42
"542",27,33
"543",21,39
"544",27,33
"545",27,33
"546",18,42
"547",27,33
"548",27,33
"549",24,36
"550",21,39
"551",27,33
"552",18,42
"553",27,33
"554",18,42
"555",24,36
"556",24,36
"557",24,36
"558",24,36
"559",24,36
"560",18,42
"561",27,33
"562",18,42
"563",21,39
"564",18,42
"565",18,42
"566",21,39
"567",21,39
"568",27,33
"569",24,36
"570",27,33
"571",24,36
"572",18,42
"573",24,36
"574",24,36
"575",21,39
"576",18,42
"577",24,36
"578",24,36
"579",24,36
"580",21,39
"581",27,33
"582",27,33
"583",27,33
"584",27,33
"585",27,33
"586",18,42
"587",21,39
"588",24,36
"589",24,36
"590",18,42
"591",27,33
"592",18,42
"593",24,36
"594",21,39
"595",18,42
"596",18,42
"597",18,42
"598",21,39
"599",27,33
"600",27,33
"601",27,33
"602",18,42
"603",24,36
"604",24,36
"605",27,33
"606",24,36
"607",18,42
"608",18,42
"609",18,42
"610",27,33
"611",27,33
"612",12,48
"613",21,39
"614",24,36
"615",18,42
"616",21,39
"617",18,42
"618",27,33
"619",24,36
"620",27,33
"621",18,42
"622",27,33
"623",24,36
"624",18,42
"625",18,42
"626",18,42
"627",21,39
"628",24,36
"629",18,42
"630",27,33
"631",24,36
"632",27,33
"633",18,42
"634",24,36
"635",18,42
"636",18,42
"637",27,33
"638",21,39
"639",24,36
"640",24,36
"641",27,33
"642",27,33
"643",27,33
"644",27,33
"645",18,42
"646",18,42
"647",27,33
"648",27,33
"649",27,33
"650",27,33
"651",24,36
"652",27,33
"653",21,39
"654",24,36
"655",24,36
"656",18,42
"657",18,42
"658",27,33
"659",27,33
"660",18,42
"661",27,33
"662",27,33
"663",27,33
"664",27,33
"665",27,33
"666",27,33
"667",21,39
"668",21,39
"669",21,39
"670",27,33
"671",24,36
"672",27,33
"673",21,39
"674",27,33
"675",18,42
"676",27,33
"677",24,36
"678",27,33
"679",27,33
"680",27,33
"681",18,12
"682",27,33
"683",27,33
"684",27,33
"685",21,39
"686",21,39
"687",27,33
"688",24,36
"689",18,42
"690",24,36
"691",18,42
"692",27,33
"693",27,33
"694",21,39
"695",18,42
"696",18,42
"697",27,33
"698",21,39
"699",27,33
"700",24,36
"701",18,42
"702",18,42
"703",24,36
"704",27,33
"705",27,33
"706",21,39
"707",24,36
"708",24,36
"709",24,36
"710",18,42
"711",18,42
"712",27,33
"713",27,33
"714",18,42
"715",27,33
"716",18,42
"717",18,42
"718",27,33
"719",21,39
"720",24,36
"721",27,33
"722",24,36
"723",21,39
"724",18,42
"725",24,36
"726",27,33
"727",21,39
"728",27,33
"729",21,39
"730",24,36
"731",21,39
"732",27,33
"733",27,33
"734",27,33
"735",24,36
"736",27,33
"737",27,33
"738",24,36
"739",24,36
"740",27,33
"741",27,33
"742",27,33
"743",24,36
"744",27,33
"745",27,33
"746",24,36
"747",27,33
"748",27,33
"749",21,39
"750",18,42
"751",24,36
"752",24,36
"753",27,33
"754",18,42
"755",24,36
"756",27,33
"757",18,42
"758",18,42
"759",27,33
"760",27,33
"761",27,33
"762",18,42
"763",27,33
"764",21,39
"765",18,42
"766",24,36
"767",27,33
"768",27,33
"769",27,33
"770",21,39
"771",27,33
"772",27,33
"773",18,42
"774",27,33
"775",18,42
"776",24,36
"777",24,36
"778",27,33
"779",24,36
"780",27,33
"781",21,39
"782",24,36
"783",27,33
"784",27,33
"785",27,33
"786",27,33
"787",27,33
"788",24,36
"789",18,42
"790",18,42
"791",18,42
"792",27,33
"793",24,36
"794",27,33
"795",24,36
"796",24,36
"797",27,33
"798",27,33
"799",27,33
"800",24,36
"801",24,36
"802",27,33
"803",21,39
"804",18,42
"805",24,36
"806",18,42
"807",18,42
"808",18,42
"809",21,39
"810",18,42
"811",21,39
"812",27,33
"813",27,33
"814",18,42
"815",27,33
"816",27,33
"817",27,33
"818",27,33
"819",27,33
"820",18,42
"821",27,33
"822",27,33
"823",24,36
"824",21,39
"825",18,42
"826",21,39
"827",27,33
"828",18,42
"829",18,42
"830",18,42
"831",21,39
"832",21,39
"833",27,33
"834",27,33
"835",21,39
"836",18,42
"837",27,33
"838",18,42
"839",27,33
"840",27,33
"841",27,33
"842",21,39
"843",24,36
"844",24,36
"845",21,39
"846",27,33
"847",18,42
"848",21,39
"849",24,36
"850",21,39
"851",18,42
"852",27,33
"853",27,33
"854",9,51
"855",18,42
"856",24,36
"857",27,33
"858",24,36
"859",18,42
"860",18,42
"861",21,39
"862",18,42
"863",24,36
"864",27,33
"865",21,39
"866",18,42
"867",27,33
"868",18,42
"869",24,36
"870",21,39
"871",21,39
"872",27,33
"873",18,42
"874",27,33
"875",24,36
"876",27,33
"877",18,42
"878",24,36
"879",27,33
"880",24,36
"881",21,39
"882",27,33
"883",12,48
"884",21,39
"885",27,33
"886",24,36
"887",21,39
"888",21,39
"889",27,33
"890",21,39
"891",18,42
"892",21,39
"893",24,36
"894",21,39
"895",18,42
"896",27,33
"897",27,33
"898",18,42
"899",18,42
"900",18,42
"901",27,33
"902",27,33
"903",27,33
"904",18,42
"905",18,42
"906",21,39
"907",18,42
"908",18,42
"909",27,33
"910",27,33
"911",21,39
"912",24,36
"913",27,33
"914",18,42
"915",24,36
"916",27,33
"917",27,33
"918",24,36
"919",21,39
"920",27,33
"921",27,33
"922",24,36
"923",18,42
"924",18,42
"925",27,33
"926",24,36
"927",18,42
"928",27,33
"929",21,39
"930",18,42
"931",21,39
"932",18,42
"933",27,33
"934",24,36
"935",24,36
"936",18,42
"937",24,36
"938",27,33
"939",21,39
"940",21,39
"941",27,33
"942",24,36
"943",27,33
"944",21,39
"945",18,42
"946",21,39
"947",18,42
"948",18,42
"949",27,33
"950",21,39
"951",24,36
"952",18,42
"953",24,36
"954",24,36
"955",24,36
"956",27,33
"957",21,27
"958",27,33
"959",27,33
"960",21,39
"961",18,42
"962",18,42
"963",18,42
"964",18,42
"965",27,33
"966",21,39
"967",27,33
"968",27,33
"969",21,39
"970",18,42
"971",21,39
"972",24,36
"973",21,39
"974",27,33
"975",24,36
"976",27,33
"977",21,39
"978",21,39
"979",18,42
"980",18,42
"981",24,36
"982",21,39
"983",18,42
"984",27,33
"985",18,42
"986",18,42
"987",27,33
"988",21,39
"989",27,33
"990",24,36
"991",27,33
"992",21,39
"993",24,36
"994",18,42
"995",27,33
"996",27,33
"997",21,39
"998",18,42
"999",21,39
"1000",27,33
"1001",27,33
"1002",21,39
"1003",21,39
"1004",24,36
"1005",18,42
"1006",27,33
"1007",27,33
"1008",27,33
"1009",27,33
"1010",18,42
"1011",24,36
"1012",18,42
"1013",24,36
"1014",24,36
"1015",24,36
"1016",24,36
"1017",24,36
"1018",27,33
"1019",21,39
"1020",24,36
"1021",27,33
"1022",18,42
"1023",27,33
"1024",21,39
"1025",18,42
"1026",24,36
"1027",18,42
"1028",27,33
"1029",27,33
"1030",24,36
"1031",18,42
"1032",18,42
"1033",24,36
"1034",27,33
"1035",24,36
"1036",21,39
"1037",27,33
"1038",21,39
"1039",18,42
"1040",27,33
"1041",18,42
"1042",18,42
"1043",18,42
"1044",18,42
"1045",18,42
"1046",27,33
"1047",18,42
"1048",27,33
"1049",18,42
"1050",27,33
"1051",18,42
"1052",24,36
"1053",27,33
"1054",27,33
"1055",27,33
"1056",21,39
"1057",27,33
"1058",18,42
"1059",27,33
"1060",24,36
"1061",27,33
"1062",24,36
"1063",21,39
"1064",27,33
"1065",27,33
"1066",24,36
"1067",27,33
"1068",18,42
"1069",15,45
"1070",27,33
"1071",18,42
"1072",27,33
"1073",24,36
"1074",27,33
"1075",21,39
"1076",27,33
"1077",27,33
"1078",18,42
"1079",27,33
"1080",27,33
"1081",24,36
"1082",24,36
"1083",27,33
"1084",24,36
"1085",21,39
"1086",18,42
"1087",21,39
"1088",21,39
"1089",18,42
"1090",27,33
"1091",21,39
"1092",18,42
"1093",24,36
"1094",24,36
"1095",21,39
"1096",18,42
"1097",24,36
"1098",21,39
"1099",27,33
"1100",18,42
"1101",27,33
"1102",24,36
"1103",12,36
"1104",21,39
"1105",21,39
"1106",27,33
"1107",21,39
"1108",24,36
"1109",27,33
"1110",27,33
"1111",27,33
"1112",21,39
"1113",24,36
"1114",18,42
"1115",27,33
"1116",21,39
"1117",18,42
"1118",27,33
"1119",27,33
"1120",18,42
"1121",18,42
"1122",18,42
"1123",24,36
"1124",21,39
"1125",27,33
"1126",21,39
"1127",27,33
"1128",21,39
"1129",27,33
"1130",27,33
"1131",21,39
"1132",21,39
"1133",18,42
"1134",21,39
"1135",27,33
"1136",27,33
"1137",27,33
"1138",21,39
"1139",27,33
"1140",27,33
"1141",27,33
"1142",24,36
"1143",18,42
"1144",21,39
"1145",21,39
"1146",27,33
"1147",18,42
"1148",18,42
"1149",18,42
"1150",24,36
"1151",24,36
"1152",27,33
"1153",24,36
"1154",18,42
"1155",27,33
"1156",27,33
"1157",24,36
"1158",18,42
"1159",27,33
"1160",27,33
"1161",27,33
"1162",18,42
"1163",18,42
"1164",18,42
"1165",21,39
"1166",27,33
"1167",24,36
"1168",27,33
"1169",18,42
"1170",18,42
"1171",27,33
"1172",27,33
"1173",27,33
"1174",27,33
"1175",27,33
"1176",27,33
"1177",27,33
"1178",27,33
"1179",18,42
"1180",18,42
"1181",24,36
"1182",27,33
"1183",24,36
"1184",18,42
"1185",24,36
"1186",27,33
"1187",21,39
"1188",27,33
"1189",24,36
"1190",27,33
"1191",27,33
"1192",27,33
"1193",21,39
"1194",18,42
"1195",18,42
"1196",24,36
"1197",18,42
"1198",21,39
"1199",27,33
"1200",27,33
"1201",24,36
"1202",24,36
"1203",24,36
"1204",21,39
"1205",18,42
"1206",27,33
"1207",18,42
"1208",27,33
"1209",18,42
"1210",18,42
"1211",24,36
"1212",27,33
"1213",27,33
"1214",27,33
"1215",18,42
"1216",18,42
"1217",27,33
"1218",27,33
"1219",27,33
"1220",21,39
"1221",18,42
"1222",27,33
"1223",18,42
"1224",27,33
"1225",18,42
"1226",27,33
"1227",21,39
"1228",27,33
"1229",27,33
"1230",24,36
"1231",24,36
"1232",24,36
"1233",27,33
"1234",27,33
"1235",9,51
"1236",24,36
"1237",18,42
"1238",24,36
"1239",21,39
"1240",18,42
"1241",24,36
"1242",18,42
"1243",24,36
"1244",18,42
"1245",27,33
"1246",18,42
"1247",27,33
"1248",18,42
"1249",27,33
"1250",18,42
"1251",24,36
"1252",18,42
"1253",27,33
"1254",21,39
"1255",27,33
"1256",24,36
"1257",21,39
"1258",21,39
"1259",24,36
"1260",24,36
"1261",27,33
"1262",27,33
"1263",27,33
"1264",27,33
"1265",27,33
"1266",24,36
"1267",27,33
"1268",27,33
"1269",18,42
"1270",27,33
"1271",18,42
"1272",27,33
"1273",27,33
"1274",24,36
"1275",27,33
"1276",21,39
"1277",27,33
"1278",18,42
"1279",18,42
"1280",24,36
"1281",18,42
"1282",27,33
"1283",27,33
"1284",27,33
"1285",24,36
"1286",27,33
"1287",27,33
"1288",18,42
"1289",21,39
"1290",27,33
"1291",18,42
"1292",18,42
"1293",24,36
"1294",21,39
"1295",27,33
"1296",24,36
"1297",27,33
"1298",27,33
"1299",18,42
"1300",27,33
"1301",18,42
"1302",21,39
"1303",18,42
"1304",27,33
"1305",21,39
"1306",18,42
"1307",27,33
"1308",21,39
"1309",24,36
"1310",24,36
"1311",18,42
"1312",18,42
"1313",18,42
"1314",18,42
"1315",27,33
"1316",27,33
"1317",21,39
"1318",27,33
"1319",27,33
"1320",27,33
"1321",18,42
"1322",18,42
"1323",27,33
"1324",27,33
"1325",24,36
"1326",27,33
"1327",27,33
"1328",27,33
"1329",24,36
"1330",21,39
"1331",27,33
"1332",27,33
"1333",27,33
"1334",24,36
"1335",27,33
"1336",27,33
"1337",27,33
"1338",27,33
"1339",18,42
"1340",27,33
"1341",21,39
"1342",24,36
"1343",18,42
"1344",27,33
"1345",27,33
"1346",24,36
"1347",27,33
"1348",24,36
"1349",27,33
"1350",18,42
"1351",27,33
"1352",24,36
"1353",21,39
"1354",27,33
"1355",27,33
"1356",18,42
"1357",27,33
"1358",18,42
"1359",27,33
"1360",24,36
"1361",27,33
"1362",24,36
"1363",27,33
"1364",27,33
"1365",27,33
"1366",24,36
"1367",18,42
"1368",24,36
"1369",18,42
"1370",27,33
"1371",24,36
"1372",24,36
"1373",27,33
"1374",21,39
"1375",27,33
"1376",24,36
"1377",21,39
"1378",27,33
"1379",21,39
"1380",18,42
"1381",27,33
"1382",27,33
"1383",21,39
"1384",24,36
"1385",24,36
"1386",27,33
"1387",21,39
"1388",18,42
"1389",18,42
"1390",18,42
"1391",24,36
"1392",27,33
"1393",27,33
"1394",21,39
"1395",27,33
"1396",21,39
"1397",21,39
"1398",27,33
"1399",18,42
"1400",21,39
"1401",24,36
"1402",24,36
"1403",27,33
"1404",18,42
"1405",24,36
"1406",27,33
"1407",18,42
"1408",21,39
"1409",27,33
"1410",18,42
"1411",18,42
"1412",24,36
"1413",18,42
"1414",24,36
"1415",21,39
"1416",27,33
"1417",18,42
"1418",21,39
"1419",24,36
"1420",18,42
"1421",18,42
"1422",18,42
"1423",21,39
"1424",24,36
"1425",27,33
"1426",27,33
"1427",24,36
"1428",27,33
"1429",21,39
"1430",21,39
"1431",27,33
"1432",27,33
"1433",24,36
"1434",24,36
"1435",27,33
"1436",18,42
"1437",18,42
"1438",18,42
"1439",18,42
"1440",27,33
"1441",27,33
"1442",27,33
"1443",18,42
"1444",27,33
"1445",24,36
"1446",18,42
"1447",27,33
"1448",27,33
"1449",27,33
"1450",18,42
"1451",18,42
"1452",27,33
"1453",27,33
"1454",18,42
"1455",27,33
"1456",21,39
"1457",18,42
"1458",18,42
"1459",24,36
"1460",27,33
"1461",18,42
"1462",21,39
"1463",24,36
"1464",18,42
"1465",27,33
"1466",27,33
"1467",18,42
"1468",27,33
"1469",27,33
"1470",27,33
"1471",27,33
"1472",27,33
"1473",21,39
"1474",24,36
"1475",24,36
"1476",18,42
"1477",27,33
"1478",24,36
"1479",24,36
"1480",27,33
"1481",27,33
"1482",27,33
"1483",27,33
"1484",27,33
"1485",18,42
"1486",18,42
"1487",27,33
"1488",27,33
"1489",27,33
"1490",18,42
"1491",18,42
"1492",21,39
"1493",27,33
"1494",24,36
"1495",27,33
"1496",24,36
"1497",24,36
"1498",18,42
"1499",21,39
"1500",18,42
"1501",21,39
"1502",15,45
"1503",24,36
"1504",27,21
"1505",27,33
"1506",27,33
"1507",18,42
"1508",21,39
"1509",27,33
"1510",27,33
"1511",24,36
"1512",27,33
"1513",27,33
"1514",27,33
"1515",24,36
"1516",24,36
"1517",18,42
"1518",27,33
"1519",24,36
"1520",27,33
"1521",24,36
"1522",18,42
"1523",27,33
"1524",27,33
"1525",18,42
"1526",27,33
"1527",27,33
"1528",21,39
"1529",21,39
"1530",18,42
"1531",27,33
"1532",27,33
"1533",21,39
"1534",21,39
"1535",24,36
"1536",21,39
"1537",21,39
"1538",15,45
"1539",27,33
"1540",24,36
"1541",24,36
"1542",24,36
"1543",24,36
"1544",27,33
"1545",27,33
"1546",27,33
"1547",27,33
"1548",27,33
"1549",27,33
"1550",27,33
"1551",24,36
"1552",27,33
"1553",27,33
"1554",18,42
"1555",21,39
"1556",24,36
"1557",27,33
"1558",21,39
"1559",18,42
"1560",18,42
"1561",24,36
"1562",18,42
"1563",18,42
"1564",18,42
"1565",27,33
"1566",24,36
"1567",27,33
"1568",27,33
"1569",27,33
"1570",21,39
"1571",18,42
"1572",21,39
"1573",27,33
"1574",18,42
"1575",18,42
"1576",27,33
"1577",27,33
"1578",27,33
"1579",18,42
"1580",27,33
"1581",18,42
"1582",27,33
"1583",18,42
"1584",18,42
"1585",24,36
"1586",27,33
"1587",27,33
"1588",27,33
"1589",18,42
"1590",24,36
"1591",24,36
"1592",27,33
"1593",18,42
"1594",27,33
"1595",18,42
"1596",27,33
"1597",27,33
"1598",24,36
"1599",15,45
"1600",21,39
"1601",27,33
"1602",21,39
"1603",21,39
"1604",21,39
"1605",27,33
"1606",27,33
"1607",27,33
"1608",18,42
"1609",27,33
"1610",24,36
"1611",18,42
"1612",21,39
"1613",24,36
"1614",27,33
"1615",27,33
"1616",27,33
"1617",21,39
"1618",21,39
"1619",12,48
"1620",27,33
"1621",24,36
"1622",18,42
"1623",18,42
"1624",27,33
"1625",27,33
"1626",27,33
"1627",18,42
"1628",27,33
"1629",18,42
"1630",18,42
"1631",27,33
"1632",21,39
"1633",21,39
"1634",27,33
"1635",24,36
"1636",24,36
"1637",27,33
"1638",21,39
"1639",18,42
"1640",27,33
"1641",27,33
"1642",21,39
"1643",24,36
"1644",18,42
"1645",27,33
"1646",24,36
"1647",27,33
"1648",27,33
"1649",21,39
"1650",9,51
"1651",21,39
"1652",18,42
"1653",21,39
"1654",27,33
"1655",21,39
"1656",27,33
"1657",24,36
"1658",27,33
"1659",27,33
"1660",24,36
"1661",27,33
"1662",21,39
"1663",24,36
"1664",27,33
"1665",27,33
"1666",24,36
"1667",27,33
"1668",24,36
"1669",18,42
"1670",21,39
"1671",21,39
"1672",21,39
"1673",18,42
"1674",27,33
"1675",27,33
"1676",24,36
"1677",24,36
"1678",24,36
"1679",21,39
"1680",27,33
"1681",18,42
"1682",21,39
"1683",27,33
"1684",27,33
"1685",27,33
"1686",24,36
"1687",18,42
"1688",27,33
"1689",27,33
"1690",27,33
"1691",24,36
"1692",27,33
"1693",21,39
"1694",27,33
"1695",18,42
"1696",24,36
"1697",24,36
"1698",21,39
"1699",21,39
"1700",27,33
"1701",21,39
"1702",27,33
"1703",27,33
"1704",27,33
"1705",21,39
"1706",18,42
"1707",18,42
"1708",27,33
"1709",21,39
"1710",18,42
"1711",24,36
"1712",24,36
"1713",27,33
"1714",18,42
"1715",24,36
"1716",27,33
"1717",24,36
"1718",21,39
"1719",18,42
"1720",18,42
"1721",21,39
"1722",18,42
"1723",18,42
"1724",27,33
"1725",24,36
"1726",27,33
"1727",18,42
"1728",21,39
"1729",18,42
"1730",24,36
"1731",21,39
"1732",18,42
"1733",27,33
"1734",24,36
"1735",21,39
"1736",27,33
"1737",27,33
"1738",24,36
"1739",27,33
"1740",18,42
"1741",18,42
"1742",18,42
"1743",24,36
"1744",18,42
"1745",24,36
"1746",24,36
"1747",27,33
"1748",24,36
"1749",21,39
"1750",27,33
"1751",18,42
"1752",27,33
"1753",18,42
"1754",18,42
"1755",24,36
"1756",24,36
"1757",24,36
"1758",27,33
"1759",27,33
"1760",27,33
"1761",24,36
"1762",27,33
"1763",27,33
"1764",18,42
"1765",27,33
"1766",27,33
"1767",18,42
"1768",27,33
"1769",27,33
"1770",27,33
"1771",27,33
"1772",27,33
"1773",27,33
"1774",18,42
"1775",24,36
"1776",18,42
"1777",24,36
"1778",18,42
"1779",18,42
"1780",27,33
"1781",18,42
"1782",24,36
"1783",18,42
"1784",27,33
"1785",24,36
"1786",27,33
"1787",24,36
"1788",24,36
"1789",24,36
"1790",18,42
"1791",24,36
"1792",27,33
"1793",24,36
"1794",27,33
"1795",27,33
"1796",27,33
"1797",18,42
"1798",27,33
"1799",18,42
"1800",18,42
"1801",24,36
"1802",24,36
"1803",21,39
"1804",27,33
"1805",27,33
"1806",21,39
"1807",18,42
"1808",24,36
"1809",27,33
"1810",21,39
"1811",18,42
"1812",24,36
"1813",27,33
"1814",18,42
"1815",18,42
"1816",18,42
"1817",27,33
"1818",18,42
"1819",27,33
"1820",21,39
"1821",27,33
"1822",24,36
"1823",21,39
"1824",21,39
"1825",18,42
"1826",18,42
"1827",24,36
"1828",24,36
"1829",24,36
"1830",27,33
"1831",27,33
"1832",18,42
"1833",27,33
"1834",18,42
"1835",27,33
"1836",24,36
"1837",24,36
"1838",24,36
"1839",24,36
"1840",27,33
"1841",18,42
"1842",24,36
"1843",18,42
"1844",24,36
"1845",27,33
"1846",18,42
"1847",21,39
"1848",18,42
"1849",24,36
"1850",18,42
"1851",18,42
"1852",27,33
"1853",27,33
"1854",27,33
"1855",27,33
"1856",24,36
"1857",27,33
"1858",27,33
"1859",21,39
"1860",18,42
"1861",21,39
"1862",18,42
"1863",18,42
"1864",18,42
"1865",18,42
"1866",21,39
"1867",18,42
"1868",21,39
"1869",24,36
"1870",24,36
"1871",18,42
"1872",27,33
