"","V1","V2"
"484",24,36
"485",21,39
"486",27,33
"487",18,42
"488",18,42
"489",24,36
"490",27,33
"491",21,39
"492",27,33
"493",27,33
"494",27,33
"495",18,42
"496",18,42
"497",21,39
"498",18,42
"499",18,42
"500",27,33
"501",27,33
"502",27,33
"503",18,42
"504",24,36
"505",21,39
"506",27,33
"507",21,39
"508",21,39
"509",27,33
"510",24,36
"511",18,42
"512",21,39
"513",18,42
"514",27,33
"515",18,42
"516",18,42
"517",24,36
"518",24,36
"519",18,42
"520",21,39
"521",24,36
"522",27,33
"523",24,36
"524",27,33
"525",18,42
"526",24,36
"527",21,39
"528",21,39
"529",21,39
"530",24,36
"531",27,33
"532",18,42
"533",27,33
"534",27,33
"535",24,36
"536",27,33
"537",24,36
"538",27,33
"539",24,36
"540",24,36
"541",24,36
"542",24,36
"543",21,39
"544",27,33
"545",24,36
"546",27,33
"547",27,33
"548",15,45
"549",21,39
"550",24,36
"551",24,36
"552",27,33
"553",27,33
"554",18,42
"555",27,33
"556",27,33
"557",18,42
"558",27,33
"559",27,33
"560",27,33
"561",27,33
"562",27,33
"563",18,42
"564",24,36
"565",21,39
"566",24,36
"567",21,39
"568",24,36
"569",27,33
"570",27,33
"571",18,42
"572",24,36
"573",24,36
"574",27,33
"575",27,33
"576",24,36
"577",24,36
"578",24,36
"579",27,33
"580",21,39
"581",18,42
"582",27,33
"583",18,42
"584",24,36
"585",27,33
"586",27,33
"587",27,33
"588",24,36
"589",24,36
"590",24,36
"591",27,33
"592",21,39
"593",18,42
"594",24,36
"595",21,39
"596",27,33
"597",21,39
"598",24,36
"599",18,42
"600",27,33
"601",18,42
"602",21,39
"603",24,36
"604",27,33
"605",24,36
"606",27,33
"607",27,33
"608",18,42
"609",24,36
"610",27,33
"611",21,39
"612",27,33
"613",24,36
"614",24,36
"615",27,33
"616",27,33
"617",27,33
"618",18,42
"619",24,36
"620",24,36
"621",27,33
"622",21,39
"623",24,36
"624",27,33
"625",24,36
"626",27,33
"627",27,33
"628",27,33
"629",18,42
"630",18,42
"631",27,33
"632",24,36
"633",27,33
"634",27,33
"635",18,42
"636",27,33
"637",24,36
"638",24,36
"639",24,36
"640",21,39
"641",18,42
"642",21,39
"643",27,33
"644",18,42
"645",18,42
"646",21,39
"647",21,39
"648",24,36
"649",27,33
"650",27,33
"651",18,42
"652",18,42
"653",24,36
"654",27,33
"655",21,39
"656",18,42
"657",21,39
"658",27,33
"659",27,33
"660",27,33
"661",27,33
"662",18,42
"663",24,36
"664",24,36
"665",24,36
"666",18,42
"667",21,39
"668",27,33
"669",27,33
"670",27,33
"671",27,33
"672",24,36
"673",18,42
"674",18,42
"675",27,33
"676",24,36
"677",24,36
"678",24,36
"679",24,36
"680",27,33
"681",27,33
"682",24,36
"683",27,33
"684",24,36
"685",18,42
"686",18,42
"687",27,33
"688",27,33
"689",27,33
"690",27,33
"691",18,42
"692",27,33
"693",24,36
"694",27,33
"695",24,36
"696",18,42
"697",21,39
"698",21,39
"699",27,33
"700",18,42
"701",18,42
"702",27,33
"703",27,33
"704",21,39
"705",27,33
"706",18,42
"707",27,33
"708",24,36
"709",21,39
"710",18,42
"711",27,33
"712",24,36
"713",18,42
"714",27,33
"715",18,42
"716",24,36
"717",24,36
"718",24,36
"719",27,33
"720",21,39
"721",18,42
"722",24,36
"723",27,33
"724",18,42
"725",18,42
"726",18,42
"727",21,39
"728",24,36
"729",27,33
"730",27,33
"731",18,42
"732",27,33
"733",27,33
"734",27,33
"735",24,36
"736",24,36
"737",21,39
"738",24,36
"739",24,36
"740",27,33
"741",27,33
"742",18,42
"743",27,33
"744",27,33
"745",24,6
"746",27,33
"747",18,42
"748",27,33
"749",21,39
"750",27,33
"751",21,39
"752",21,39
"753",27,33
"754",27,33
"755",27,33
"756",27,33
"757",27,33
"758",27,33
"759",21,39
"760",27,33
"761",18,42
"762",27,33
"763",27,33
"764",27,33
"765",24,36
"766",18,42
"767",21,39
"768",27,33
"769",27,33
"770",18,42
"771",27,33
"772",27,33
"773",27,33
"774",27,33
"775",27,33
"776",27,33
"777",18,42
"778",27,33
"779",21,39
"780",24,36
"781",21,39
"782",27,33
"783",27,33
"784",24,36
"785",27,33
"786",21,39
"787",27,33
"788",18,42
"789",27,33
"790",27,33
"791",27,33
"792",27,33
"793",27,33
"794",24,36
"795",21,39
"796",27,33
"797",27,33
"798",27,33
"799",24,36
"800",21,39
"801",24,36
"802",21,39
"803",24,36
"804",27,33
"805",18,42
"806",21,39
"807",18,42
"808",27,33
"809",18,42
"810",24,36
"811",27,33
"812",21,39
"813",24,36
"814",18,42
"815",27,33
"816",27,33
"817",27,33
"818",18,42
"819",18,42
"820",21,39
"821",18,42
"822",24,36
"823",24,36
"824",24,36
"825",21,39
"826",27,33
"827",18,42
"828",27,33
"829",24,36
"830",27,33
"831",21,39
"832",18,42
"833",21,39
"834",18,42
"835",27,33
"836",18,42
"837",21,39
"838",18,42
"839",24,36
"840",18,42
"841",27,21
"842",21,39
"843",18,42
"844",27,33
"845",27,33
"846",24,36
"847",18,42
"848",24,36
"849",24,36
"850",27,33
"851",27,33
"852",18,42
"853",24,36
"854",21,39
"855",18,42
"856",24,36
"857",18,42
"858",27,33
"859",24,36
"860",24,36
"861",21,39
"862",27,33
"863",24,36
"864",21,39
"865",24,36
"866",27,33
"867",27,33
"868",27,33
"869",24,36
"870",18,42
"871",27,33
"872",18,42
"873",21,39
"874",27,33
"875",21,39
"876",27,33
"877",27,33
"878",27,33
"879",18,42
"880",18,42
"881",24,36
"882",24,36
"883",24,36
"884",27,33
"885",27,33
"886",24,36
"887",27,33
"888",18,42
"889",27,33
"890",24,36
"891",18,42
"892",27,33
"893",24,36
"894",24,36
"895",24,36
"896",27,33
"897",27,33
"898",24,36
"899",27,33
"900",27,33
"901",27,33
"902",27,33
"903",24,36
"904",21,39
"905",24,36
"906",27,33
"907",27,33
"908",27,33
"909",27,33
"910",24,36
"911",18,42
"912",24,36
"913",27,33
"914",27,33
"915",27,33
"916",24,36
"917",21,39
"918",18,42
"919",24,36
"920",27,33
"921",18,42
"922",24,36
"923",24,36
"924",27,33
"925",24,36
"926",21,39
"927",24,36
"928",21,39
"929",18,42
"930",27,33
"931",27,33
"932",21,39
"933",18,42
"934",24,36
"935",18,42
"936",18,42
"937",21,39
"938",21,39
"939",18,42
"940",24,36
"941",27,33
"942",18,42
"943",18,42
"944",18,42
"945",27,33
"946",27,33
"947",15,45
"948",27,33
"949",18,42
"950",21,39
"951",24,36
"952",24,36
"953",21,39
"954",27,33
"955",27,33
"956",27,33
"957",27,33
"958",27,33
"959",21,39
"960",24,36
"961",27,33
"962",27,33
"963",21,39
"964",18,42
"965",24,36
"966",18,42
"967",21,39
"968",18,42
"969",24,36
"970",24,6
"971",24,36
"972",18,42
"973",21,39
"974",27,33
"975",18,42
"976",24,36
"977",27,33
"978",18,42
"979",21,39
"980",21,39
"981",27,33
"982",27,33
"983",27,33
"984",27,33
"985",27,33
"986",21,39
"987",27,33
"988",24,36
"989",18,42
"990",27,33
"991",24,36
"992",18,42
"993",18,42
"994",27,33
"995",18,42
"996",24,36
"997",18,42
"998",24,36
"999",24,36
"1000",27,33
"1001",27,33
"1002",18,42
"1003",18,42
"1004",27,33
"1005",24,36
"1006",18,42
"1007",27,33
"1008",18,42
"1009",21,39
"1010",27,33
"1011",24,36
"1012",24,36
"1013",24,36
"1014",27,33
"1015",27,33
"1016",27,33
"1017",24,36
"1018",27,33
"1019",27,33
"1020",18,42
"1021",24,36
"1022",24,36
"1023",24,36
"1024",21,39
"1025",27,33
"1026",24,36
"1027",24,36
"1028",24,36
"1029",18,42
"1030",21,39
"1031",27,33
"1032",24,36
"1033",27,33
"1034",21,39
"1035",27,33
"1036",27,33
"1037",18,42
"1038",21,39
"1039",27,33
"1040",27,33
"1041",21,39
"1042",24,36
"1043",27,33
"1044",18,42
"1045",24,36
"1046",18,42
"1047",27,33
"1048",27,33
"1049",24,36
"1050",27,33
"1051",24,36
"1052",27,33
"1053",24,36
"1054",18,42
"1055",27,33
"1056",18,42
"1057",21,39
"1058",27,33
"1059",21,39
"1060",18,42
"1061",21,39
"1062",24,36
"1063",18,42
"1064",18,42
"1065",24,36
"1066",27,33
"1067",27,33
"1068",27,33
"1069",24,36
"1070",21,39
"1071",18,42
"1072",21,39
"1073",27,33
"1074",27,33
"1075",21,39
"1076",18,42
"1077",24,36
"1078",27,33
"1079",24,36
"1080",18,42
"1081",24,36
"1082",27,33
"1083",21,39
"1084",27,33
"1085",27,33
"1086",21,39
"1087",27,33
"1088",27,33
"1089",21,39
"1090",21,39
"1091",27,33
"1092",27,33
"1093",27,33
"1094",18,42
"1095",24,36
"1096",27,33
"1097",18,42
"1098",18,42
"1099",18,42
"1100",27,33
"1101",27,33
"1102",27,33
"1103",27,33
"1104",21,39
"1105",24,36
"1106",21,39
"1107",21,39
"1108",27,33
"1109",18,42
"1110",21,39
"1111",24,36
"1112",18,42
"1113",18,42
"1114",21,39
"1115",21,39
"1116",27,33
"1117",18,42
"1118",27,33
"1119",27,33
"1120",21,39
"1121",21,39
"1122",24,36
"1123",27,33
"1124",18,42
"1125",18,42
"1126",21,39
"1127",18,42
"1128",27,33
"1129",21,39
"1130",21,39
"1131",21,39
"1132",21,39
"1133",18,42
"1134",21,39
"1135",24,36
"1136",15,45
"1137",21,39
"1138",21,39
"1139",24,36
"1140",27,33
"1141",18,42
"1142",24,36
"1143",27,21
"1144",21,39
"1145",27,33
"1146",27,33
"1147",21,39
"1148",18,42
"1149",21,39
"1150",27,33
"1151",18,42
"1152",27,33
"1153",24,36
"1154",27,33
"1155",18,42
"1156",27,33
"1157",18,42
"1158",21,39
"1159",21,39
"1160",27,33
"1161",21,39
"1162",27,33
"1163",24,36
"1164",24,36
"1165",18,42
"1166",21,39
"1167",24,36
"1168",27,33
"1169",21,39
"1170",27,33
"1171",18,42
"1172",18,42
"1173",27,33
"1174",24,36
"1175",18,42
"1176",24,36
"1177",24,36
"1178",24,36
"1179",24,36
"1180",21,39
"1181",24,36
"1182",21,39
"1183",27,33
"1184",27,33
"1185",27,33
"1186",24,36
"1187",27,33
"1188",27,33
"1189",21,39
"1190",27,33
"1191",27,33
"1192",27,33
"1193",24,36
"1194",21,39
"1195",27,33
"1196",24,36
"1197",27,33
"1198",18,42
"1199",27,33
"1200",27,33
"1201",21,39
"1202",27,33
"1203",18,42
"1204",21,39
"1205",27,33
"1206",18,42
"1207",24,36
"1208",21,27
"1209",18,42
"1210",24,36
"1211",24,36
"1212",18,42
"1213",21,39
"1214",27,33
"1215",27,33
"1216",21,39
"1217",24,36
"1218",24,36
"1219",21,39
"1220",27,33
"1221",24,36
"1222",21,39
"1223",27,33
"1224",24,36
"1225",24,36
"1226",18,42
"1227",27,33
"1228",24,36
"1229",21,39
"1230",21,39
"1231",24,36
"1232",27,33
"1233",21,39
"1234",24,36
"1235",27,33
"1236",27,33
"1237",24,36
"1238",27,33
"1239",18,42
"1240",18,42
"1241",24,36
"1242",27,33
"1243",27,33
"1244",27,33
"1245",27,33
"1246",15,45
"1247",27,33
"1248",27,33
"1249",27,33
"1250",24,36
"1251",21,39
"1252",27,33
"1253",18,42
"1254",27,33
"1255",18,42
"1256",27,33
"1257",27,33
"1258",27,33
"1259",27,33
"1260",24,36
"1261",24,36
"1262",24,36
"1263",27,33
"1264",27,33
"1265",21,39
"1266",18,42
"1267",24,36
"1268",24,36
"1269",21,39
"1270",21,39
"1271",24,36
"1272",27,33
"1273",18,42
"1274",27,33
"1275",27,33
"1276",21,27
"1277",27,33
"1278",27,33
"1279",27,33
"1280",18,42
"1281",27,33
"1282",21,39
"1283",24,36
"1284",24,36
"1285",24,36
"1286",27,33
"1287",24,36
"1288",27,33
"1289",27,33
"1290",27,33
"1291",18,42
"1292",24,36
"1293",27,33
"1294",24,36
"1295",21,39
"1296",27,33
"1297",24,36
"1298",27,33
"1299",27,33
"1300",27,33
"1301",21,39
"1302",27,33
"1303",27,33
"1304",27,33
"1305",21,39
"1306",27,33
"1307",24,36
"1308",21,39
"1309",24,36
"1310",27,33
"1311",18,42
"1312",27,33
"1313",18,42
"1314",21,39
"1315",27,33
"1316",24,36
"1317",18,42
"1318",24,36
"1319",24,36
"1320",18,42
"1321",27,33
"1322",21,39
"1323",18,42
"1324",18,42
"1325",27,33
"1326",18,42
"1327",21,39
"1328",24,36
"1329",18,42
"1330",27,33
"1331",27,33
"1332",27,33
"1333",21,39
"1334",24,36
"1335",24,36
"1336",24,36
"1337",18,42
"1338",18,42
"1339",24,36
"1340",27,33
"1341",21,39
"1342",27,33
"1343",27,33
"1344",21,39
"1345",18,42
"1346",24,36
"1347",18,42
"1348",24,36
"1349",24,36
"1350",27,33
"1351",24,36
"1352",24,36
"1353",21,39
"1354",27,33
"1355",27,33
"1356",18,42
"1357",21,39
"1358",18,42
"1359",18,42
"1360",24,36
"1361",24,36
"1362",27,33
"1363",24,36
"1364",18,42
"1365",24,36
"1366",21,39
"1367",21,39
"1368",21,39
"1369",27,33
"1370",21,39
"1371",18,42
"1372",27,33
"1373",21,39
"1374",18,42
"1375",27,33
"1376",18,42
"1377",18,42
"1378",24,36
"1379",18,42
"1380",21,39
"1381",18,42
"1382",27,33
"1383",27,33
"1384",24,36
"1385",21,39
"1386",27,33
"1387",24,36
"1388",24,36
"1389",18,42
"1390",21,39
"1391",24,36
"1392",27,33
"1393",18,42
"1394",21,39
"1395",27,33
"1396",27,33
"1397",21,39
"1398",27,33
"1399",24,36
"1400",24,36
"1401",27,33
"1402",21,39
"1403",21,39
"1404",24,36
"1405",21,39
"1406",27,33
"1407",27,33
"1408",27,33
"1409",27,33
"1410",21,39
"1411",27,33
"1412",18,42
"1413",27,33
"1414",27,33
"1415",27,33
"1416",27,33
"1417",27,33
"1418",18,42
"1419",27,33
"1420",24,36
"1421",27,33
"1422",24,36
"1423",27,33
"1424",21,39
"1425",24,36
"1426",24,36
"1427",27,33
"1428",24,36
"1429",27,33
"1430",27,33
"1431",21,39
"1432",27,33
"1433",27,33
"1434",24,36
"1435",21,39
"1436",18,42
"1437",24,36
"1438",24,36
"1439",27,33
"1440",27,33
"1441",18,42
"1442",21,39
"1443",24,36
"1444",21,39
"1445",24,36
"1446",24,36
"1447",24,36
"1448",21,39
"1449",24,36
"1450",18,42
"1451",27,33
"1452",21,39
"1453",27,33
"1454",18,42
"1455",27,33
"1456",18,42
"1457",18,42
"1458",18,42
"1459",27,33
"1460",18,42
"1461",18,42
"1462",27,33
"1463",27,33
"1464",24,36
"1465",18,42
"1466",18,42
"1467",27,33
"1468",24,36
"1469",27,33
"1470",27,33
"1471",27,33
"1472",27,33
"1473",27,33
"1474",18,42
"1475",21,39
"1476",18,42
"1477",18,42
"1478",24,36
"1479",27,33
"1480",27,33
"1481",27,33
"1482",18,42
"1483",27,33
"1484",18,42
"1485",24,36
"1486",24,36
"1487",21,39
"1488",21,39
"1489",24,36
"1490",27,33
"1491",18,42
"1492",18,42
"1493",27,33
"1494",27,33
"1495",27,33
"1496",27,33
"1497",21,39
"1498",27,33
"1499",18,42
"1500",24,36
"1501",18,42
"1502",18,42
"1503",18,42
"1504",27,33
"1505",27,33
"1506",18,42
"1507",21,39
"1508",27,33
"1509",21,39
"1510",24,36
"1511",21,39
"1512",18,42
"1513",24,36
"1514",18,42
"1515",24,36
"1516",18,42
"1517",18,42
"1518",27,33
"1519",27,33
"1520",24,36
"1521",24,36
"1522",21,39
"1523",18,42
"1524",27,33
"1525",18,42
"1526",24,36
"1527",24,36
"1528",27,33
"1529",18,42
"1530",18,42
"1531",27,33
"1532",27,33
"1533",24,36
"1534",21,39
"1535",27,33
"1536",18,42
"1537",24,36
"1538",27,33
"1539",27,33
"1540",18,42
"1541",24,36
"1542",24,36
"1543",24,36
"1544",24,36
"1545",24,36
"1546",27,33
"1547",18,42
"1548",18,42
"1549",21,39
"1550",24,36
"1551",18,42
"1552",18,42
"1553",18,42
"1554",21,39
"1555",21,39
"1556",18,42
"1557",27,33
"1558",27,33
"1559",27,33
"1560",27,33
"1561",24,36
"1562",18,42
"1563",24,36
"1564",27,33
"1565",21,39
"1566",21,39
"1567",18,42
"1568",27,33
"1569",24,36
"1570",24,36
"1571",24,36
"1572",24,36
"1573",24,36
"1574",27,33
"1575",27,33
"1576",27,33
"1577",27,33
"1578",27,33
"1579",21,39
"1580",27,33
"1581",27,33
"1582",18,42
"1583",24,36
"1584",27,33
"1585",24,36
"1586",24,36
"1587",27,33
"1588",27,33
"1589",21,39
"1590",27,33
"1591",21,39
"1592",27,33
"1593",24,36
"1594",27,33
"1595",24,36
"1596",27,33
"1597",24,36
"1598",27,33
"1599",24,36
"1600",18,42
"1601",27,33
"1602",24,36
"1603",24,36
"1604",18,42
"1605",18,42
"1606",27,33
"1607",24,36
"1608",27,33
"1609",21,39
"1610",27,33
"1611",27,33
"1612",27,33
"1613",27,33
"1614",18,42
"1615",27,33
"1616",18,42
"1617",24,36
"1618",18,42
"1619",18,42
"1620",24,36
"1621",21,39
"1622",21,39
"1623",27,33
"1624",24,36
"1625",24,36
"1626",18,42
"1627",27,33
"1628",27,33
"1629",27,33
"1630",18,42
"1631",27,33
"1632",24,36
"1633",27,33
"1634",27,33
"1635",21,39
"1636",18,42
"1637",27,33
"1638",27,33
"1639",27,33
"1640",24,36
"1641",21,39
"1642",18,42
"1643",24,36
"1644",21,39
"1645",24,36
"1646",27,33
"1647",27,33
"1648",18,42
"1649",24,36
"1650",27,33
"1651",27,33
"1652",24,36
"1653",27,33
"1654",27,33
"1655",24,36
"1656",24,36
"1657",24,36
"1658",24,36
"1659",21,39
"1660",27,33
"1661",21,39
"1662",24,36
"1663",21,39
"1664",27,33
"1665",27,33
"1666",24,36
"1667",27,33
"1668",27,33
"1669",27,33
"1670",18,42
"1671",18,42
"1672",27,33
"1673",21,39
"1674",27,33
"1675",24,36
"1676",21,39
"1677",27,33
"1678",24,36
"1679",24,36
"1680",18,42
"1681",24,36
"1682",21,39
"1683",18,42
"1684",18,42
"1685",27,33
"1686",18,42
"1687",18,42
"1688",27,33
"1689",27,33
"1690",27,33
"1691",18,42
"1692",24,36
"1693",18,42
"1694",18,42
"1695",27,33
"1696",27,33
"1697",27,33
"1698",27,33
"1699",27,33
"1700",18,42
"1701",24,36
"1702",24,36
"1703",27,33
"1704",27,33
"1705",27,33
"1706",27,33
"1707",21,39
"1708",27,33
"1709",27,33
"1710",18,42
"1711",27,33
"1712",27,33
"1713",27,33
"1714",24,36
"1715",27,33
"1716",21,39
"1717",27,33
"1718",18,42
"1719",24,36
"1720",27,33
"1721",21,39
"1722",24,36
"1723",21,39
"1724",27,33
"1725",24,36
"1726",27,33
"1727",27,33
"1728",27,33
"1729",27,33
"1730",27,33
"1731",24,36
"1732",24,36
"1733",21,39
"1734",18,42
"1735",27,33
"1736",21,39
"1737",27,33
"1738",18,42
"1739",27,33
"1740",27,33
"1741",18,42
"1742",21,39
"1743",18,42
"1744",24,36
"1745",27,33
"1746",24,36
"1747",24,36
"1748",27,33
"1749",21,39
"1750",18,42
"1751",18,42
"1752",27,33
"1753",27,33
"1754",27,33
"1755",24,36
"1756",27,33
"1757",27,33
"1758",21,39
"1759",18,42
"1760",24,36
"1761",18,42
"1762",21,39
"1763",21,39
"1764",27,33
"1765",18,42
"1766",24,36
"1767",18,42
"1768",24,36
"1769",24,36
"1770",27,33
"1771",27,33
"1772",18,42
"1773",27,33
"1774",21,39
"1775",24,36
"1776",27,33
"1777",24,36
"1778",27,33
"1779",27,33
"1780",21,39
"1781",24,36
"1782",27,33
"1783",27,33
"1784",24,36
"1785",18,42
"1786",24,36
"1787",27,33
"1788",24,36
"1789",18,42
"1790",24,36
"1791",18,42
"1792",18,42
"1793",24,36
"1794",18,42
"1795",21,39
"1796",27,33
"1797",18,42
"1798",24,36
"1799",24,36
"1800",27,33
"1801",27,33
"1802",24,36
"1803",27,33
"1804",21,39
"1805",27,33
"1806",21,39
"1807",18,42
"1808",27,33
"1809",27,33
"1810",18,42
"1811",24,36
"1812",18,42
"1813",24,36
"1814",18,42
"1815",18,42
"1816",21,39
"1817",24,36
"1818",27,33
"1819",21,39
"1820",27,33
"1821",27,33
"1822",18,42
"1823",24,36
"1824",18,42
"1825",21,39
"1826",27,33
"1827",27,33
"1828",18,42
"1829",27,33
"1830",27,33
"1831",27,33
"1832",27,33
"1833",24,36
"1834",27,33
"1835",27,33
"1836",18,42
"1837",21,39
"1838",27,33
"1839",21,39
"1840",24,36
"1841",24,36
"1842",18,42
"1843",27,33
"1844",18,42
"1845",27,33
"1846",21,39
"1847",21,39
"1848",27,33
"1849",27,33
"1850",24,36
"1851",27,33
"1852",24,36
"1853",18,42
"1854",18,42
"1855",18,42
"1856",21,39
"1857",18,42
"1858",21,39
"1859",18,42
"1860",24,36
"1861",27,33
"1862",27,33
"1863",21,39
"1864",27,33
"1865",27,33
"1866",21,39
"1867",21,39
"1868",27,33
"1869",27,33
"1870",24,36
"1871",18,42
"1872",21,39
