"","V1","V2","V3","V4","V5"
"1",0.01,0.11,0.11,0.22,NA
"2",0.01,0.01,0.01,0.01,0.01
"3",0.01,0.01,0.07,0.07,0.27
"4",0,0,0,0.17,0.33
"5",0,0,0.06,0.29,NA
"6",0.01,0.02,0.02,0.02,0.2
"7",0.01,0.09,0.09,0.09,0.22
"8",0.01,0.01,0.01,0.1,0.1
"9",0.01,0.01,0.01,0.09,0.33
"10",0.01,0.01,0.01,0.07,0.23
"11",0.01,0.01,0.01,0.98,NA
"12",0.01,0.01,0.01,0.13,0.13
"13",0.01,0.01,0.01,0.01,0.01
"14",0.01,0.01,0.01,0.12,0.17
"15",0.01,0.09,0.16,0.16,0.22
"16",0,0.01,0.12,0.19,0.19
"17",0,0.1,0.1,0.1,0.25
"18",0,0,0,0.11,0.34
"19",0.01,0.01,0.02,0.02,0.33
"20",0,0.01,0.01,0.12,0.34
"21",0,0,0.2,0.2,0.2
"22",0,0,0,0.14,0.14
"23",0,0,0.01,0.01,0.17
"24",0.01,0.14,0.17,0.2,0.34
"25",0,0.01,0.07,0.07,0.27
"26",0,0.01,0.09,0.1,0.1
"27",0.09,0.09,0.09,0.09,0.12
"28",0.01,0.01,0.17,0.34,NA
"29",0,0.01,0.14,0.2,0.25
"30",0.01,0.07,0.09,0.2,0.25
"31",0,0.02,0.02,0.02,0.2
"32",0,0,0.03,0.03,0.03
"33",0,0,0.12,0.17,0.17
"34",0,0,0.14,0.14,0.55
"35",0.01,0.03,0.03,0.03,0.12
"36",0.01,0.01,0.09,0.09,0.12
"37",0,0.11,0.12,0.14,0.14
"38",0.01,0.07,0.07,0.09,0.4
"39",0,0.01,0.07,0.07,0.17
"40",0,0.01,0.09,0.19,0.19
"41",0,0,0.21,0.21,NA
"42",0.01,0.01,0.01,0.14,0.34
"43",0,0,0.01,0.01,0.33
"44",0,0,0.01,0.17,0.2
"45",0.01,0.12,0.14,0.23,0.33
"46",0,0,0.2,0.23,0.33
"47",0.01,0.01,0.01,0.01,0.33
"48",0,0,0,0.34,NA
"49",0,0.09,0.12,0.23,0.4
"50",0,0.01,0.02,0.02,0.02
"51",0,0,0.01,0.09,0.33
"52",0.02,0.02,0.02,0.02,0.66
"53",0,0,0.01,0.01,0.01
"54",0,0.01,0.09,0.09,0.14
"55",0.01,0.1,0.1,0.17,0.2
"56",0.01,0.01,0.12,0.17,0.25
"57",0.01,0.1,0.1,0.14,0.33
"58",0,0,0.01,0.28,0.34
"59",0,0,0,0.22,NA
"60",0,0.05,0.05,0.05,0.05
"61",0,0.09,0.2,0.2,0.55
"62",0,0,0,0.39,NA
"63",0.01,0.07,0.09,0.11,0.11
"64",0,0,0.17,0.34,NA
"65",0.01,0.07,0.09,0.09,0.25
"66",0,0,0.01,0.01,0.23
"67",0,0.01,0.1,0.1,0.66
"68",0.01,0.01,0.17,0.17,0.33
