"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"119",0,0,0,2,3,4,1,0,4
"120",0,0,0,2,2,2,2,1,2
"121",0,0,0,0,2,1,1,4,0
"122",0,0,0,3,6,0,0,3,2
"123",0,0,0,0,2,3,6,1,3
"124",0,0,0,1,1,4,2,1,1
"125",0,0,0,4,1,1,1,0,3
"126",0,0,0,2,2,3,2,2,3
"127",0,0,0,2,2,4,4,2,1
"128",0,0,0,3,1,0,6,2,1
"129",0,0,0,0,2,0,0,3,3
"130",0,0,0,3,2,0,1,0,2
"131",0,0,0,4,1,2,1,1,4
"132",0,0,0,4,3,4,4,1,1
"133",0,0,0,1,3,1,6,3,0
"134",0,0,0,3,2,1,2,1,3
"135",0,0,0,2,3,3,1,1,3
"136",0,0,0,1,1,3,1,1,3
"137",0,0,0,5,1,1,2,1,2
"138",0,0,0,1,2,5,0,5,1
"139",0,0,0,2,2,1,2,1,2
"140",0,0,0,1,2,2,1,1,2
"141",0,0,0,3,3,2,2,2,1
"142",0,0,0,2,2,1,1,1,0
"143",0,0,0,1,0,2,1,1,2
"144",0,0,0,1,3,2,5,0,0
"145",0,0,0,2,1,4,3,3,2
"146",0,0,0,4,3,2,4,3,0
"147",0,0,0,3,1,1,5,1,4
"148",0,0,0,2,4,3,1,1,1
"149",0,0,0,3,1,1,2,5,4
"150",0,0,0,1,1,3,1,4,3
"151",0,0,0,2,3,0,0,0,3
"152",0,0,0,1,1,1,1,0,2
"153",0,0,0,0,2,6,3,1,4
"154",0,0,0,5,3,2,0,2,1
"155",0,0,0,4,2,2,0,2,5
"156",0,0,0,2,2,4,0,2,0
"157",0,0,0,2,3,2,1,2,2
"158",0,0,0,2,1,3,3,2,2
"159",0,0,0,3,2,2,1,2,2
"160",0,0,0,1,4,1,1,2,1
"161",0,0,0,2,1,2,2,1,3
"162",0,0,0,1,5,2,3,0,0
"163",0,0,0,4,4,0,2,5,0
"164",0,0,0,4,4,6,1,4,2
"165",0,0,0,4,3,1,2,1,1
"166",0,0,0,1,1,4,1,4,2
"167",0,0,0,4,1,1,2,0,2
"168",0,0,0,3,0,2,0,2,1
"169",0,0,0,1,2,0,1,1,2
"170",0,0,0,3,1,5,3,2,1
"171",0,0,0,3,2,4,5,1,0
"172",0,0,0,1,2,5,3,1,1
"173",0,0,0,2,2,2,2,2,3
"174",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",0,0,0,0,1,3,2,0,2
"176",0,0,0,1,2,1,4,0,1
"177",0,0,0,0,2,3,1,1,1
"178",0,0,0,2,5,2,4,1,1
"179",0,0,0,2,4,1,3,1,1
"180",0,0,0,4,2,1,4,3,2
"181",0,0,0,3,1,1,3,1,0
"182",0,0,0,2,3,3,2,1,1
"183",0,0,0,5,1,4,1,2,1
"184",0,0,0,1,0,1,0,1,3
"185",0,0,0,4,2,1,1,2,0
"186",0,0,0,2,1,3,2,2,4
"187",0,0,0,1,3,3,4,1,4
"188",0,0,0,2,3,2,4,3,2
"189",0,0,0,5,2,2,2,1,0
"190",0,0,0,2,3,4,1,1,7
"191",0,0,0,3,0,3,1,1,1
"192",0,0,0,5,3,1,0,2,1
"193",0,0,0,1,2,4,3,1,5
"194",0,0,0,3,3,3,0,2,3
"195",0,0,0,3,0,0,1,2,3
"196",0,0,0,3,2,3,3,0,2
"197",0,0,0,3,1,3,1,2,0
"198",0,0,0,2,4,1,1,2,1
"199",0,0,0,3,5,2,4,1,0
"200",0,0,0,1,1,0,0,3,2
"201",0,0,0,1,2,6,1,1,2
"202",0,0,0,1,1,3,7,3,3
"203",0,0,0,2,3,0,0,3,3
"204",0,0,0,2,1,1,1,2,2
"205",0,0,0,3,3,1,1,2,1
"206",0,0,0,4,0,4,1,3,0
"207",0,0,0,2,6,2,4,1,7
"208",0,0,0,3,2,3,0,4,1
"209",0,0,0,2,5,4,1,3,1
"210",0,0,0,2,2,0,2,2,1
"211",0,0,0,1,4,3,2,2,1
"212",0,0,0,2,2,1,1,3,4
"213",0,0,0,0,1,0,2,1,2
"214",0,0,0,4,0,1,2,2,1
"215",0,0,0,3,3,1,1,0,2
"216",0,0,0,1,3,2,1,0,3
"217",0,0,0,0,2,2,2,3,0
"218",0,0,0,3,1,3,0,3,2
"219",0,0,0,2,3,0,3,3,0
"220",0,0,0,4,3,0,1,1,3
"221",0,0,0,3,6,1,5,3,1
"222",0,0,0,4,1,5,3,1,6
"223",0,0,0,3,1,1,2,2,1
"224",0,0,0,1,5,0,2,2,5
"225",0,0,0,7,2,2,2,0,3
"226",0,0,0,1,1,1,2,0,2
"227",0,0,0,3,0,4,5,4,3
"228",0,0,0,3,0,4,2,3,0
"229",0,0,0,0,4,2,1,1,3
"230",0,0,0,2,2,1,1,3,1
"231",0,0,0,3,4,2,4,0,1
"232",0,0,0,3,1,0,0,2,0
"233",0,0,0,2,2,2,3,2,0
"234",0,0,0,2,0,1,4,1,1
"235",0,0,0,3,3,2,2,4,0
"236",0,0,0,2,4,3,1,3,3
"237",0,0,0,0,1,3,2,2,1
"238",0,0,0,3,4,3,2,6,5
"239",0,0,0,1,3,1,2,3,1
"240",0,0,0,1,2,1,4,3,2
"241",0,0,0,6,2,2,1,3,1
"242",0,0,0,2,3,1,1,0,3
"243",0,0,0,1,4,2,7,2,1
"244",0,0,0,2,2,1,3,1,0
"245",0,0,0,1,2,1,4,3,2
"246",0,0,0,0,2,0,1,2,4
"247",0,0,0,2,2,0,2,2,4
"248",0,0,0,4,5,1,1,1,0
"249",0,0,0,1,2,1,2,3,4
"250",0,0,0,4,0,0,0,1,3
"251",0,0,0,1,1,3,3,1,0
"252",0,0,0,2,1,1,5,2,5
"253",0,0,0,3,3,1,1,1,2
"254",0,0,0,3,0,0,0,1,2
"255",0,0,0,1,4,2,3,2,0
"256",0,0,0,1,4,1,3,0,4
"257",0,0,0,3,5,1,3,3,3
"258",0,0,0,1,2,3,2,3,0
"259",0,0,0,1,2,4,1,5,3
"260",0,0,0,6,1,1,2,2,1
"261",0,0,0,2,0,2,2,0,3
"262",0,0,0,5,2,4,2,0,4
"263",0,0,0,1,0,3,2,1,4
"264",0,0,0,1,3,2,1,2,2
"265",0,0,0,1,1,2,5,2,1
"266",0,0,0,1,1,1,1,2,2
"267",0,0,0,2,0,2,3,2,0
"268",0,0,0,5,1,3,1,1,1
"269",0,0,0,3,5,2,1,2,1
"270",0,0,0,3,1,3,2,2,0
"271",0,0,0,3,3,2,1,2,1
"272",NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",0,0,0,3,1,3,2,1,0
"274",0,0,0,3,3,3,2,4,1
"275",0,0,0,3,1,0,1,5,2
"276",0,0,0,1,0,3,4,1,2
"277",0,0,0,2,2,1,2,1,2
"278",0,0,0,3,4,2,0,2,2
"279",0,0,0,3,1,1,3,6,1
"280",0,0,0,2,3,1,3,2,3
"281",0,0,0,4,5,1,1,2,1
"282",0,0,0,1,3,1,3,4,3
"283",0,0,0,1,2,9,3,1,3
"284",0,0,0,4,0,3,2,3,3
"285",0,0,0,1,2,1,2,3,5
"286",0,0,0,1,1,4,2,2,2
"287",0,0,0,2,0,1,3,3,1
"288",0,0,0,1,3,3,0,1,2
"289",0,0,0,1,4,2,2,1,1
"290",0,0,0,0,7,5,2,1,0
"291",0,0,0,1,0,3,3,1,1
"292",0,0,0,4,3,1,4,4,1
"293",0,0,0,1,3,0,2,2,2
"294",0,0,0,4,3,2,5,3,4
"295",0,0,0,2,4,1,2,0,0
"296",0,0,0,1,0,6,1,4,1
"297",0,0,0,2,3,2,2,2,1
"298",0,0,0,2,3,2,5,0,2
"299",0,0,0,1,3,5,1,3,4
"300",0,0,0,2,2,2,2,3,1
"301",0,0,0,4,2,2,1,0,3
"302",0,0,0,0,3,4,2,1,1
"303",0,0,0,4,4,2,3,0,3
"304",0,0,0,3,1,1,3,3,2
"305",0,0,0,5,3,1,1,0,1
"306",0,0,0,3,5,4,2,0,0
"307",0,0,0,1,3,3,1,4,1
"308",0,0,0,5,3,4,1,3,1
"309",0,0,0,2,3,1,4,4,6
"310",0,0,0,3,3,2,3,0,2
"311",0,0,0,1,0,0,3,2,2
"312",0,0,0,0,1,2,2,4,5
"313",0,0,0,1,3,1,2,4,2
"314",0,0,0,2,2,2,2,1,2
"315",0,0,0,4,4,1,2,1,2
"316",0,0,0,4,2,2,2,2,4
"317",0,0,0,3,2,3,2,0,1
"318",0,0,0,6,2,1,4,0,2
"319",0,0,0,3,4,0,3,0,3
"320",0,0,0,3,2,3,1,1,4
"321",0,0,0,3,3,3,3,1,2
"322",0,0,0,2,0,1,0,1,0
"323",0,0,0,5,2,2,5,0,4
"324",0,0,0,3,3,2,4,2,0
"325",0,0,0,3,2,3,3,1,0
"326",0,0,0,2,3,2,1,0,7
"327",0,0,0,3,2,1,2,1,3
"328",0,0,0,2,1,1,1,0,4
"329",0,0,0,5,3,5,1,0,1
"330",0,0,0,2,6,2,2,3,2
"331",0,0,0,3,0,4,6,2,2
"332",0,0,0,5,0,6,4,2,3
"333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",0,0,0,1,4,1,3,2,4
"335",0,0,0,0,3,1,4,2,2
"336",0,0,0,1,0,1,2,2,0
"337",0,0,0,3,5,3,1,1,0
"338",0,0,0,4,4,1,0,2,1
"339",0,0,0,2,6,4,2,3,3
"340",0,0,0,2,0,1,1,7,0
"341",0,0,0,3,1,3,3,2,1
"342",0,0,0,2,1,0,3,3,4
"343",0,0,0,2,2,1,2,3,4
"344",0,0,0,3,1,4,2,3,0
"345",0,0,0,2,1,2,1,2,2
"346",0,0,0,0,2,1,3,0,3
"347",0,0,0,1,0,2,2,1,3
"348",0,0,0,2,3,1,3,0,0
"349",0,0,0,3,4,1,3,1,0
"350",0,0,0,5,2,1,1,2,1
"351",0,0,0,3,2,2,0,3,0
"352",0,0,0,0,2,3,5,4,1
"353",0,0,0,3,5,1,1,2,1
"354",0,0,0,1,2,0,6,3,4
"355",0,0,0,3,3,1,1,3,1
"356",0,0,0,4,3,4,3,1,3
"357",0,0,0,5,2,2,3,4,1
"358",0,0,0,3,5,3,4,1,2
"359",0,0,0,3,1,2,2,2,1
"360",0,0,0,3,0,2,3,4,4
"361",0,0,0,1,1,1,5,0,2
"362",0,0,0,3,1,2,1,2,2
"363",0,0,0,1,3,0,0,2,3
"364",0,0,0,1,2,3,3,1,1
"365",0,0,0,1,5,5,2,2,1
"366",0,0,0,2,3,3,0,6,1
"367",0,0,0,0,0,2,4,1,3
"368",0,0,0,2,1,2,2,0,3
"369",0,0,0,0,3,0,3,3,3
"370",0,0,0,3,3,2,1,3,0
"371",0,0,0,1,1,3,2,2,3
"372",0,0,0,1,1,3,7,1,1
"373",0,0,0,3,1,1,1,2,2
"374",0,0,0,3,3,2,1,6,0
"375",0,0,0,3,5,1,3,2,2
"376",0,0,0,2,1,2,0,3,2
"377",0,0,0,4,0,0,2,1,1
"378",0,0,0,0,0,2,0,5,0
"379",0,0,0,1,2,0,1,0,1
"380",0,0,0,1,4,4,2,1,2
"381",0,0,0,1,2,1,1,2,2
"382",0,0,0,1,1,2,2,5,3
"383",0,0,0,2,5,1,0,0,3
"384",0,0,0,4,2,2,3,0,3
"385",0,0,0,2,3,0,4,5,0
"386",0,0,0,1,3,1,2,2,2
"387",0,0,0,0,0,4,3,4,1
"388",0,0,0,1,1,2,1,2,1
"389",0,0,0,1,1,0,1,3,0
"390",0,0,0,3,3,1,3,1,5
"391",0,0,0,5,3,4,1,2,4
"392",0,0,0,3,9,2,0,3,1
"393",0,0,0,3,0,1,1,1,1
"394",0,0,0,5,0,3,2,1,3
"395",0,0,0,1,5,4,4,0,0
"396",0,0,0,3,1,1,2,2,1
"397",0,0,0,5,3,3,1,2,3
"398",0,0,0,1,1,3,1,0,0
"399",0,0,0,1,2,5,1,2,1
"400",0,0,0,2,1,2,2,2,1
"401",0,0,0,1,1,1,0,3,2
"402",0,0,0,1,1,4,1,1,1
"403",0,0,0,0,5,2,3,4,3
"404",0,0,0,4,3,2,1,0,0
"405",0,0,0,0,1,3,3,6,0
"406",0,0,0,3,3,3,2,1,0
"407",0,0,0,1,3,3,0,3,5
"408",0,0,0,5,4,1,3,3,3
"409",0,0,0,4,4,2,2,1,1
"410",0,0,0,0,2,6,3,4,1
"411",0,0,0,2,1,2,1,3,1
"412",0,0,0,0,2,2,2,3,0
"413",0,0,0,1,4,2,7,0,2
"414",0,0,0,4,3,1,3,3,2
"415",0,0,0,5,1,0,1,2,5
"416",0,0,0,0,1,3,1,1,0
"417",0,0,0,4,0,2,1,1,2
"418",0,0,0,1,1,1,3,2,0
"419",0,0,0,1,3,1,0,4,1
"420",0,0,0,1,7,1,3,0,0
"421",0,0,0,1,3,4,2,1,3
"422",0,0,0,1,2,5,1,1,3
"423",0,0,0,3,3,3,1,2,2
"424",0,0,0,2,0,0,3,0,2
"425",0,0,0,2,4,2,1,2,3
"426",0,0,0,2,2,5,1,3,0
"427",0,0,0,0,2,1,1,2,4
"428",0,0,0,3,5,0,0,4,2
"429",0,0,0,2,1,2,1,2,1
"430",0,0,0,0,1,2,2,1,0
"431",0,0,0,1,1,6,4,2,2
"432",0,0,0,1,2,3,2,3,2
"433",0,0,0,2,3,1,1,2,2
"434",0,0,0,5,0,0,1,1,0
"435",0,0,0,2,2,5,2,3,2
"436",0,0,0,2,3,2,4,1,1
"437",0,0,0,2,0,2,0,3,3
"438",0,0,0,1,4,0,3,1,2
"439",0,0,0,3,3,3,3,0,0
"440",0,0,0,3,2,0,3,3,2
"441",0,0,0,0,1,1,3,2,4
"442",0,0,0,3,1,3,1,1,3
"443",0,0,0,6,2,2,3,2,1
"444",0,0,0,4,2,5,1,2,1
"445",0,0,0,5,2,3,2,2,3
"446",0,0,0,1,1,3,2,2,3
"447",0,0,0,3,3,1,1,2,2
"448",0,0,0,4,3,4,2,4,0
"449",0,0,0,3,1,2,1,1,3
"450",0,0,0,2,2,3,2,0,2
"451",0,0,0,1,0,2,4,0,1
"452",0,0,0,4,1,0,3,4,3
"453",0,0,0,1,2,4,2,3,3
"454",0,0,0,3,1,0,0,2,4
"455",0,0,0,2,0,2,1,3,2
"456",0,0,0,2,1,4,3,4,2
"457",0,0,0,4,1,1,2,2,1
"458",0,0,0,3,1,1,2,6,1
"459",0,0,0,3,1,1,0,3,1
"460",0,0,0,3,0,3,0,4,1
"461",0,0,0,3,1,2,2,2,3
"462",0,0,0,2,3,4,5,1,2
"463",0,0,0,2,3,0,2,1,4
"464",0,0,0,1,2,4,2,3,1
"465",0,0,0,1,5,0,4,0,2
"466",0,0,0,3,2,3,3,0,3
"467",0,0,0,2,2,2,5,1,0
"468",0,0,0,4,1,3,0,2,2
"469",0,0,0,1,5,3,2,2,2
"470",0,0,0,6,2,2,4,2,2
"471",0,0,0,1,0,2,3,4,1
"472",0,0,0,2,2,1,3,0,2
"473",0,0,0,3,3,3,1,3,2
"474",0,0,0,3,3,0,1,2,2
"475",0,0,0,4,4,2,2,1,4
"476",0,0,0,1,1,5,2,1,3
"477",0,0,0,3,2,1,5,3,3
"478",0,0,0,2,4,2,0,1,3
"479",0,0,0,1,4,2,2,0,2
"480",0,0,0,4,4,0,5,1,2
"481",0,0,0,3,0,2,2,3,4
"482",0,0,0,0,0,1,3,4,2
"483",0,0,0,0,2,9,1,2,2
"484",0,0,0,3,4,2,1,2,2
"485",0,0,0,5,1,2,1,0,1
"486",0,0,0,4,2,1,4,1,2
"487",0,0,0,2,1,1,0,2,3
"488",0,0,0,1,3,1,0,1,2
"489",0,0,0,1,3,1,3,2,1
"490",0,0,0,2,2,2,0,2,2
"491",0,0,0,5,0,5,1,1,5
"492",0,0,0,1,0,0,0,1,2
"493",0,0,0,5,3,2,3,4,1
"494",0,0,0,0,2,1,2,2,1
"495",0,0,0,2,3,0,3,4,3
"496",0,0,0,3,7,1,2,2,2
"497",0,0,0,1,2,2,4,3,2
"498",0,0,0,5,3,1,2,5,1
"499",0,0,0,4,2,3,2,5,2
"500",0,0,0,1,4,1,1,2,4
"501",0,0,0,3,3,1,1,0,0
"502",0,0,0,1,1,0,1,2,2
"503",0,0,0,5,4,2,2,3,3
"504",0,0,0,3,1,1,2,1,4
"505",0,0,0,4,5,1,3,2,2
"506",0,0,0,4,4,1,0,2,1
"507",0,0,0,2,1,6,0,4,2
"508",0,0,0,0,3,1,3,5,0
"509",0,0,0,0,0,1,4,6,0
"510",0,0,0,6,1,4,0,3,6
"511",0,0,0,3,5,2,3,1,1
"512",0,0,0,1,2,2,2,5,1
"513",0,0,0,3,4,3,0,3,0
"514",0,0,0,4,1,1,2,3,1
"515",0,0,0,3,4,2,2,4,1
"516",NA,NA,NA,NA,NA,NA,NA,NA,NA
"517",0,0,0,0,5,1,3,1,3
"518",0,0,0,1,5,0,4,1,0
"519",0,0,0,3,4,3,1,3,2
"520",0,0,0,1,2,3,0,1,3
"521",0,0,0,3,1,1,7,2,1
"522",0,0,0,1,4,0,2,5,1
"523",0,0,0,2,6,5,1,1,4
"524",0,0,0,4,1,0,2,1,1
"525",0,0,0,3,6,4,2,4,0
"526",0,0,0,2,5,1,4,3,2
"527",0,0,0,5,3,2,3,3,1
"528",0,0,0,2,0,2,2,3,1
"529",0,0,0,1,2,1,4,3,1
"530",0,0,0,1,1,2,1,1,4
"531",0,0,0,0,2,2,2,4,1
"532",0,0,0,1,5,1,2,4,1
"533",0,0,0,3,3,4,2,1,4
"534",0,0,0,1,4,3,0,0,0
"535",0,0,0,2,4,2,1,1,1
"536",0,0,0,2,3,1,2,0,5
"537",0,0,0,1,2,3,4,2,1
"538",0,0,0,3,3,3,1,3,0
"539",0,0,0,3,4,1,3,3,1
"540",0,0,0,2,1,4,2,2,1
"541",0,0,0,2,6,3,1,0,3
"542",0,0,0,3,0,2,0,1,2
"543",0,0,0,2,3,2,3,5,2
"544",0,0,0,2,2,1,2,5,0
"545",0,0,0,5,1,6,1,2,3
"546",0,0,0,2,1,0,0,2,0
"547",0,0,0,4,1,3,2,1,0
"548",0,0,0,1,3,2,0,2,4
"549",0,0,0,3,1,3,2,2,2
"550",0,0,0,2,2,2,1,1,2
"551",0,0,0,3,1,4,2,1,1
"552",0,0,0,2,1,3,3,2,2
"553",0,0,0,2,0,2,1,4,1
"554",0,0,0,3,1,0,3,3,0
"555",0,0,0,5,0,1,2,4,2
"556",0,0,0,3,5,4,4,0,0
"557",0,0,0,0,2,3,0,2,2
"558",0,0,0,4,3,1,2,1,0
"559",0,0,0,4,0,3,0,3,2
"560",0,0,0,0,4,1,4,2,1
"561",0,0,0,1,1,2,1,1,1
"562",0,0,0,7,2,1,1,3,3
"563",0,0,0,0,1,1,2,2,1
"564",0,0,0,1,4,1,1,1,3
"565",0,0,0,0,1,2,4,2,4
"566",0,0,0,4,1,3,2,0,1
"567",0,0,0,0,2,1,2,3,4
"568",0,0,0,4,2,5,2,1,4
"569",0,0,0,1,2,3,1,3,2
"570",0,0,0,3,3,4,1,0,2
"571",0,0,0,2,4,1,1,2,2
"572",0,0,0,4,2,2,0,0,1
"573",0,0,0,3,2,3,4,0,2
"574",0,0,0,4,4,1,2,1,4
"575",0,0,0,3,4,5,2,2,1
"576",0,0,0,2,2,4,3,0,1
"577",0,0,0,1,1,1,3,1,5
"578",0,0,0,1,2,2,3,3,4
"579",0,0,0,1,5,3,1,0,5
"580",0,0,0,2,3,1,2,4,2
"581",0,0,0,3,1,2,0,2,0
"582",0,0,0,0,0,2,2,4,3
"583",0,0,0,2,2,3,3,0,1
"584",0,0,0,3,3,5,1,2,4
"585",0,0,0,1,4,2,2,1,1
"586",0,0,0,3,3,4,3,3,0
"587",0,0,0,0,1,4,1,0,1
"588",0,0,0,3,3,2,1,2,0
"589",0,0,0,4,1,4,2,2,1
"590",0,0,0,2,1,1,2,4,1
"591",0,0,0,4,4,2,3,1,0
"592",0,0,0,4,5,1,2,0,0
"593",0,0,0,1,2,5,0,2,3
"594",0,0,0,5,3,1,4,2,3
"595",0,0,0,2,0,2,0,1,3
"596",0,0,0,6,1,4,2,2,3
"597",0,0,0,2,0,2,2,3,3
"598",0,0,0,0,3,2,1,0,1
"599",0,0,0,3,4,3,1,2,0
"600",0,0,0,5,2,3,1,0,3
"601",0,0,0,3,3,2,0,2,2
"602",0,0,0,0,1,3,3,3,2
"603",0,0,0,3,2,2,4,1,4
"604",0,0,0,3,2,4,2,2,2
"605",0,0,0,1,0,1,4,1,0
"606",0,0,0,2,4,1,2,2,4
"607",0,0,0,3,2,5,3,2,1
"608",0,0,0,0,4,2,4,2,1
"609",0,0,0,0,0,1,3,2,2
"610",0,0,0,1,1,1,2,1,3
"611",0,0,0,0,3,2,2,2,1
"612",0,0,0,1,2,2,3,1,0
"613",0,0,0,1,2,3,1,2,4
"614",0,0,0,2,2,2,4,1,0
"615",0,0,0,3,1,3,2,5,4
"616",0,0,0,2,0,2,1,1,2
"617",0,0,0,2,3,0,1,1,1
"618",0,0,0,0,2,0,2,5,0
"619",0,0,0,1,3,2,2,1,1
"620",0,0,0,2,0,5,3,1,2
"621",0,0,0,7,1,1,0,0,0
"622",0,0,0,2,1,2,4,2,2
"623",0,0,0,2,0,0,1,1,1
"624",0,0,0,0,5,1,2,1,3
"625",0,0,0,3,7,3,2,2,2
"626",0,0,0,4,3,1,2,5,0
"627",0,0,0,3,1,8,2,3,0
"628",0,0,0,3,5,3,0,0,3
"629",0,0,0,2,2,1,4,2,5
"630",0,0,0,3,2,2,3,0,1
"631",0,0,0,1,4,1,1,3,2
"632",0,0,0,5,1,1,2,5,2
"633",0,0,0,1,2,2,1,0,2
"634",0,0,0,4,2,2,2,3,2
"635",0,0,0,1,1,1,2,4,2
"636",0,0,0,6,1,0,3,2,2
"637",0,0,0,3,2,1,2,0,2
"638",0,0,0,3,2,1,2,1,2
"639",0,0,0,3,3,3,1,0,0
"640",0,0,0,0,7,1,4,4,1
"641",0,0,0,3,2,2,1,2,1
"642",0,0,0,3,2,4,1,1,2
"643",0,0,0,2,4,1,1,0,2
"644",0,0,0,1,4,2,3,1,3
"645",0,0,0,3,3,2,0,3,1
"646",0,0,0,4,2,1,1,2,1
"647",0,0,0,4,2,0,0,2,2
"648",0,0,0,3,2,2,0,3,3
"649",0,0,0,5,3,0,1,1,2
"650",0,0,0,2,1,1,3,2,2
"651",0,0,0,2,1,4,1,2,0
"652",0,0,0,1,2,2,0,2,2
"653",0,0,0,1,0,0,1,3,2
"654",0,0,0,2,1,1,1,1,4
"655",0,0,0,3,4,2,1,3,1
"656",0,0,0,2,3,5,4,1,2
"657",0,0,0,1,3,3,2,3,2
"658",0,0,0,3,2,3,1,4,1
"659",0,0,0,2,1,2,5,3,3
"660",0,0,0,2,2,3,3,2,2
"661",0,0,0,1,4,4,4,0,0
"662",0,0,0,3,2,3,0,2,1
