"","V1","V2","V3","V4","V5"
"1",0.01,0.01,0.13,0.13,0.27
"2",0,0,0.03,0.03,0.03
"3",0,0,0,0.17,0.47
"4",0,0,0.01,0.2,0.25
"5",0.01,0.01,0.08,0.08,0.17
"6",0,0.01,0.01,0.01,0.09
"7",0,0,0.19,0.33,NA
"8",0.01,0.01,0.09,0.2,0.2
"9",0,0.1,0.1,0.12,0.12
"10",0,0.08,0.08,0.11,0.11
"11",0,0,0.03,0.03,0.03
"12",0.01,0.01,0.01,0.17,0.17
"13",0,0.01,0.01,0.2,0.23
"14",0.01,0.01,0.14,0.14,0.17
"15",0,0.01,0.1,0.33,NA
"16",0,0,0,0.14,0.17
"17",0,0,0.14,0.17,0.66
"18",0.01,0.07,0.07,0.17,0.17
"19",0.01,0.09,0.19,0.19,0.22
"20",0.01,0.01,0.01,0.14,0.33
"21",0.12,0.12,0.12,0.12,0.12
"22",0.01,0.01,0.01,0.2,0.42
"23",0.01,0.09,0.09,0.12,0.17
"24",0,0,0.12,0.12,0.2
"25",0,0,0.12,0.12,0.12
"26",0.02,0.02,0.06,0.2,0.25
"27",0,0.07,0.08,0.08,0.23
"28",0,0.01,0.01,0.01,0.17
"29",0.01,0.01,0.07,0.17,0.27
"30",0.01,0.01,0.01,0.01,0.07
"31",0,0.09,0.09,0.21,0.21
"32",0,0.01,0.12,0.15,0.15
"33",0.01,0.09,0.11,0.11,0.33
"34",0.01,0.06,0.06,0.07,0.66
"35",0,0.08,0.08,0.08,NA
"36",0,0,0.09,0.17,0.2
"37",0,0,0.05,0.2,NA
"38",0.01,0.14,0.17,0.17,0.42
"39",0,0,0.01,0.14,0.42
"40",0,0.01,0.01,0.27,0.27
"41",0,0.01,0.06,0.17,0.17
"42",0,0.01,0.01,0.12,0.2
"43",0,0.01,0.01,0.03,0.03
"44",0.01,0.01,0.14,0.14,0.14
"45",0.01,0.01,0.15,0.15,0.33
"46",0.01,0.01,0.06,0.14,0.25
"47",0,0,0,0.12,0.12
"48",0.01,0.08,0.08,0.17,0.27
"49",0.01,0.07,0.09,0.1,0.1
"50",0,0,0.08,0.08,0.23
"51",0,0.01,0.01,0.01,0.28
"52",0.01,0.01,0.01,0.05,0.12
"53",0.01,0.01,0.01,0.06,0.14
"54",0.01,0.01,0.1,0.1,0.33
"55",0.02,0.02,0.02,0.02,0.02
"56",0.06,0.09,0.09,0.09,0.23
"57",0.1,0.17,0.17,0.33,NA
"58",0,0.01,0.09,0.2,0.2
"59",0,0.01,0.07,0.14,0.17
"60",0,0.01,0.01,0.17,0.66
"61",0,0.01,0.09,0.33,NA
"62",0.01,0.01,0.01,0.15,0.15
"63",0,0.06,0.09,0.09,NA
"64",0,0.01,0.01,0.01,0.22
"65",0.01,0.04,0.04,0.04,0.2
"66",0,0.15,0.15,0.15,0.15
"67",0.01,0.01,0.01,0.11,0.33
"68",0.01,0.01,0.07,0.09,0.09
"69",0,0,0.01,0.12,0.22
"70",0.01,0.01,0.01,0.01,0.11
"71",0,0,0.2,0.39,NA
"72",0,0,0.01,0.01,0.25
