"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",0,0,0,1,2,3,2,1,2
"2",0,0,0,4,2,2,0,1,3
"3",0,0,0,2,3,2,3,3,2
"4",0,0,0,2,3,3,5,4,6
"5",0,0,0,6,1,5,0,2,2
"6",0,0,0,1,1,1,2,5,4
"7",0,0,0,3,2,3,2,1,4
"8",0,0,0,1,1,0,0,1,2
"9",0,0,0,2,6,3,1,2,2
"10",0,0,0,5,2,2,1,1,2
"11",0,0,0,0,1,1,4,4,2
"12",0,0,0,3,3,2,3,3,0
"13",0,0,0,4,4,1,3,3,2
"14",0,0,0,5,0,2,1,2,1
"15",0,0,0,2,3,0,2,2,1
"16",0,0,0,5,0,3,4,3,2
"17",0,0,0,3,6,1,2,5,1
"18",0,0,0,0,1,0,2,0,1
"19",0,0,0,2,1,1,0,2,1
"20",0,0,0,2,2,0,2,0,4
"21",0,0,0,1,1,3,5,5,2
"22",0,0,0,4,4,2,0,0,1
"23",0,0,0,2,3,1,1,1,1
"24",0,0,0,4,2,3,3,0,2
"25",0,0,0,1,2,1,4,0,1
"26",0,0,0,4,5,1,0,3,1
"27",0,0,0,1,2,4,2,3,2
"28",0,0,0,5,1,0,1,1,0
"29",0,0,0,1,2,2,0,5,2
"30",0,0,0,4,2,1,2,0,2
"31",0,0,0,1,5,0,1,4,0
"32",0,0,0,2,3,3,0,0,2
"33",0,0,0,3,3,1,3,0,3
"34",0,0,0,3,5,2,0,2,2
"35",0,0,0,2,3,0,5,2,1
"36",0,0,0,2,5,3,2,0,0
"37",0,0,0,1,1,3,1,0,2
"38",0,0,0,3,1,4,1,2,0
"39",0,0,0,1,1,3,4,2,3
"40",0,0,0,1,4,2,3,3,1
"41",0,0,0,3,1,2,1,2,2
"42",0,0,0,3,0,2,2,1,1
"43",0,0,0,4,3,1,1,0,2
"44",0,0,0,0,1,4,1,2,2
"45",0,0,0,1,0,2,3,1,1
"46",0,0,0,3,1,1,2,1,3
"47",0,0,0,3,1,2,0,3,4
"48",0,0,0,1,3,4,2,1,0
"49",0,0,0,1,3,3,2,2,3
"50",0,0,0,3,1,2,3,4,1
"51",0,0,0,0,4,3,3,2,1
"52",0,0,0,3,3,4,0,4,1
"53",0,0,0,3,5,1,2,3,3
"54",0,0,0,2,2,3,1,0,3
"55",0,0,0,1,1,4,2,2,3
"56",0,0,0,0,1,3,4,5,1
"57",0,0,0,1,1,3,1,2,2
"58",0,0,0,2,1,4,1,2,0
"59",0,0,0,5,3,3,1,1,2
"60",0,0,0,3,2,0,4,0,2
"61",0,0,0,5,0,2,2,1,0
"62",0,0,0,3,1,2,2,1,2
"63",0,0,0,0,2,1,2,4,1
"64",0,0,0,2,1,2,2,4,4
"65",0,0,0,1,2,1,4,2,1
"66",0,0,0,2,2,1,1,0,1
"67",0,0,0,3,3,1,3,0,0
"68",0,0,0,0,3,0,1,3,1
"69",0,0,0,2,1,5,2,2,1
"70",0,0,0,1,6,2,3,1,4
"71",0,0,0,1,2,0,5,3,1
"72",0,0,0,0,4,0,0,2,2
"73",0,0,0,3,3,3,4,2,3
"74",0,0,0,3,1,0,1,1,0
"75",0,0,0,2,0,3,2,3,2
"76",0,0,0,5,4,2,1,2,2
"77",0,0,0,0,1,2,3,1,2
"78",0,0,0,2,3,3,2,2,1
"79",0,0,0,2,4,2,4,2,0
"80",0,0,0,1,4,3,2,3,0
"81",0,0,0,1,4,3,0,2,2
"82",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",0,0,0,4,3,6,2,1,2
"84",0,0,0,4,1,5,2,2,2
"85",0,0,0,4,3,2,0,5,2
"86",0,0,0,3,2,1,3,2,3
"87",0,0,0,3,0,2,1,3,3
"88",0,0,0,2,5,2,3,1,0
"89",0,0,0,3,3,0,2,3,1
"90",0,0,0,2,4,1,4,2,2
"91",0,0,0,3,0,2,0,2,2
"92",0,0,0,3,3,3,4,2,2
"93",0,0,0,3,3,4,1,1,4
"94",0,0,0,0,3,2,3,3,0
"95",0,0,0,2,1,1,2,2,1
"96",0,0,0,3,1,2,2,1,3
"97",0,0,0,0,6,2,0,1,2
"98",0,0,0,2,4,4,5,2,1
"99",0,0,0,2,0,1,6,0,1
"100",0,0,0,1,1,7,2,4,3
"101",0,0,0,1,1,1,5,2,1
"102",0,0,0,4,6,3,3,0,0
"103",0,0,0,1,2,1,2,3,1
"104",0,0,0,4,1,1,1,2,2
"105",0,0,0,2,0,1,2,1,4
"106",0,0,0,0,1,4,0,1,3
"107",0,0,0,1,0,3,5,3,2
"108",0,0,0,2,2,1,3,2,3
"109",0,0,0,5,1,0,1,1,3
"110",0,0,0,1,3,2,0,4,1
"111",0,0,0,0,4,4,1,3,2
"112",0,0,0,1,1,1,1,4,2
"113",0,0,0,5,3,1,3,1,1
"114",0,0,0,2,1,1,1,0,1
"115",0,0,0,0,3,0,0,1,2
"116",0,0,0,1,0,3,0,0,0
"117",0,0,0,0,0,1,0,1,3
"118",0,0,0,4,1,2,2,1,2
"119",0,0,0,2,1,5,0,2,1
"120",0,0,0,1,2,0,1,2,5
"121",0,0,0,3,4,0,1,4,1
"122",0,0,0,2,2,5,1,2,3
"123",0,0,0,3,3,1,1,2,0
"124",0,0,0,0,1,9,4,5,1
"125",0,0,0,5,1,2,1,1,3
"126",0,0,0,4,1,2,0,2,4
"127",0,0,0,1,3,6,1,1,1
"128",0,0,0,0,1,2,5,0,1
"129",0,0,0,4,1,3,1,0,2
"130",0,0,0,2,1,1,1,2,2
"131",0,0,0,1,1,1,3,3,0
"132",0,0,0,2,2,5,7,3,0
"133",0,0,0,1,2,2,1,0,2
"134",0,0,0,0,3,1,1,2,2
"135",0,0,0,4,4,2,1,0,5
"136",0,0,0,3,3,2,1,0,1
"137",0,0,0,2,0,2,2,4,2
"138",0,0,0,2,3,2,2,2,1
"139",0,0,0,4,3,3,2,2,1
"140",0,0,0,2,0,4,2,2,2
"141",0,0,0,4,3,0,2,2,4
"142",0,0,0,3,4,1,1,4,2
"143",0,0,0,2,5,0,1,2,2
"144",0,0,0,4,2,3,3,1,3
"145",0,0,0,2,4,1,1,1,3
"146",0,0,0,0,2,1,1,2,2
"147",0,0,0,1,0,1,2,2,0
"148",0,0,0,1,1,4,1,3,3
"149",0,0,0,0,4,4,1,4,0
"150",0,0,0,3,1,2,1,1,2
"151",0,0,0,2,1,1,3,1,0
"152",0,0,0,0,2,3,2,1,3
"153",0,0,0,3,4,3,2,1,0
"154",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",0,0,0,2,4,2,2,1,1
"156",0,0,0,1,3,4,2,2,1
"157",0,0,0,0,3,2,2,4,2
"158",0,0,0,3,0,2,1,2,2
"159",0,0,0,5,1,0,4,1,2
"160",0,0,0,4,0,2,2,2,1
"161",0,0,0,1,1,0,2,2,3
"162",0,0,0,0,4,3,2,1,2
"163",0,0,0,1,5,0,2,1,1
"164",0,0,0,5,1,2,2,2,2
"165",0,0,0,6,2,2,2,3,2
"166",0,0,0,3,4,2,7,2,1
"167",0,0,0,2,5,1,3,1,4
"168",0,0,0,6,5,1,0,0,2
"169",0,0,0,1,3,1,2,1,2
"170",0,0,0,1,3,4,2,5,0
"171",0,0,0,4,0,2,3,3,2
"172",0,0,0,4,0,1,0,2,3
"173",0,0,0,1,3,0,0,1,2
"174",0,0,0,1,2,2,0,1,5
"175",0,0,0,3,3,3,2,3,2
"176",0,0,0,1,1,2,5,2,2
"177",0,0,0,1,4,0,1,1,2
"178",0,0,0,6,4,1,0,1,0
"179",0,0,0,5,3,0,3,2,3
"180",0,0,0,3,1,3,3,3,1
"181",0,0,0,3,2,1,0,2,1
"182",0,0,0,4,5,3,1,1,3
"183",0,0,0,4,2,3,5,4,2
"184",0,0,0,2,4,0,0,2,0
"185",0,0,0,2,2,2,5,2,1
"186",0,0,0,3,2,2,2,0,3
"187",0,0,0,3,1,2,1,2,3
"188",0,0,0,1,1,3,2,2,2
"189",0,0,0,3,3,2,6,1,2
"190",0,0,0,1,0,1,1,1,2
"191",0,0,0,4,3,3,2,2,0
"192",0,0,0,1,4,2,2,0,0
"193",0,0,0,2,3,1,2,0,3
"194",0,0,0,0,2,3,3,0,4
"195",0,0,0,5,0,4,2,2,3
"196",0,0,0,0,3,1,1,4,0
"197",0,0,0,5,2,3,2,0,1
"198",0,0,0,1,4,2,4,4,1
"199",0,0,0,2,1,5,0,1,3
"200",0,0,0,5,3,5,2,0,1
"201",0,0,0,1,1,3,2,3,4
"202",0,0,0,2,2,1,2,1,2
"203",0,0,0,6,2,2,3,1,0
"204",0,0,0,0,2,4,2,3,2
"205",0,0,0,3,3,1,1,2,1
"206",0,0,0,1,2,3,4,3,1
"207",0,0,0,4,1,3,4,1,1
"208",0,0,0,2,5,1,2,0,0
"209",0,0,0,4,3,1,3,3,1
"210",0,0,0,2,3,3,3,5,2
"211",0,0,0,2,1,2,1,4,0
"212",0,0,0,3,0,6,1,4,3
"213",0,0,0,1,3,3,3,2,2
"214",0,0,0,3,3,1,3,2,1
"215",0,0,0,1,2,5,1,1,0
"216",0,0,0,3,0,1,2,3,3
"217",0,0,0,3,1,4,3,1,2
"218",0,0,0,4,3,1,1,3,1
"219",0,0,0,4,2,2,1,2,1
"220",0,0,0,3,1,2,2,4,2
"221",0,0,0,4,3,3,1,1,2
"222",0,0,0,2,3,4,2,1,4
"223",0,0,0,2,2,4,6,0,1
"224",0,0,0,1,5,2,2,1,1
"225",0,0,0,1,4,3,3,1,0
"226",0,0,0,1,3,2,2,0,3
"227",0,0,0,0,2,2,3,0,2
"228",0,0,0,2,1,1,1,4,1
"229",0,0,0,2,3,1,2,3,2
"230",0,0,0,6,6,4,1,1,3
"231",0,0,0,2,0,1,2,2,2
"232",0,0,0,1,0,2,1,5,0
"233",0,0,0,0,2,3,1,0,4
"234",0,0,0,0,2,0,3,1,1
"235",0,0,0,3,4,2,2,3,2
"236",0,0,0,4,3,1,2,1,2
"237",0,0,0,3,1,1,2,2,1
"238",0,0,0,4,4,0,2,2,1
"239",0,0,0,1,2,5,2,4,2
"240",0,0,0,3,2,1,2,1,1
"241",0,0,0,2,4,0,1,1,5
"242",0,0,0,0,6,2,1,3,0
"243",0,0,0,2,3,2,3,1,2
"244",0,0,0,2,2,3,4,2,4
"245",0,0,0,5,1,0,3,2,2
"246",0,0,0,2,1,1,3,2,2
"247",0,0,0,0,2,2,2,2,3
"248",0,0,0,3,1,4,2,3,0
"249",0,0,0,1,1,2,0,2,0
"250",0,0,0,2,4,1,2,1,1
"251",0,0,0,4,1,2,2,4,4
"252",0,0,0,1,3,2,4,4,2
"253",0,0,0,4,1,0,3,1,3
"254",0,0,0,4,4,2,2,3,3
"255",0,0,0,1,0,2,2,1,3
"256",0,0,0,1,3,5,4,3,0
"257",0,0,0,4,3,1,1,1,3
"258",0,0,0,3,1,2,5,2,2
"259",0,0,0,6,2,0,2,2,2
"260",0,0,0,3,2,1,3,3,0
"261",0,0,0,2,2,3,1,2,3
"262",0,0,0,1,4,3,2,1,2
"263",0,0,0,2,2,5,1,3,1
"264",0,0,0,6,1,2,3,4,1
"265",0,0,0,1,1,5,1,3,3
"266",0,0,0,3,2,2,1,1,2
"267",0,0,0,3,2,5,4,1,4
"268",0,0,0,2,2,6,3,1,3
"269",0,0,0,3,1,3,3,1,1
"270",0,0,0,4,1,1,2,1,1
"271",0,0,0,0,2,4,1,2,6
"272",0,0,0,7,1,3,4,1,5
"273",0,0,0,4,1,4,3,1,3
"274",0,0,0,3,6,1,1,0,2
"275",0,0,0,3,0,1,4,3,1
"276",0,0,0,3,3,1,6,1,1
"277",0,0,0,3,4,1,2,1,2
"278",0,0,0,2,1,2,2,2,2
"279",0,0,0,3,3,2,1,2,2
"280",0,0,0,1,5,2,1,3,4
"281",0,0,0,3,3,1,0,2,0
"282",0,0,0,3,3,4,3,2,0
"283",0,0,0,0,0,2,2,4,1
"284",0,0,0,3,1,1,4,3,3
"285",0,0,0,3,4,2,5,2,1
"286",0,0,0,2,0,0,1,3,1
"287",0,0,0,1,1,2,3,2,2
"288",0,0,0,2,3,4,2,3,3
"289",0,0,0,3,2,3,2,3,1
"290",0,0,0,4,3,1,2,1,5
"291",0,0,0,2,2,1,2,1,0
"292",0,0,0,3,4,3,4,1,2
"293",0,0,0,2,2,5,2,0,1
"294",0,0,0,3,2,0,4,1,3
"295",0,0,0,4,4,2,0,1,2
"296",0,0,0,2,5,2,0,1,1
"297",0,0,0,0,0,3,1,0,2
"298",0,0,0,2,1,3,2,2,1
"299",0,0,0,3,1,1,2,1,0
"300",0,0,0,6,0,5,3,4,3
"301",0,0,0,2,3,2,1,2,0
"302",0,0,0,2,4,1,1,3,1
"303",0,0,0,3,3,3,3,3,2
"304",0,0,0,1,0,1,1,0,3
"305",0,0,0,3,3,2,1,0,4
"306",0,0,0,1,2,2,5,1,0
"307",0,0,0,1,3,1,2,3,2
"308",0,0,0,2,5,2,1,1,2
"309",0,0,0,4,4,2,0,0,0
"310",0,0,0,3,3,2,3,0,2
"311",0,0,0,1,7,1,1,1,0
"312",0,0,0,1,1,4,4,3,1
"313",0,0,0,4,1,2,3,0,1
"314",0,0,0,5,3,3,3,1,3
"315",0,0,0,3,4,4,5,3,1
"316",0,0,0,5,2,7,2,3,1
"317",0,0,0,3,2,2,6,0,2
"318",0,0,0,5,0,2,2,1,3
"319",0,0,0,2,1,1,3,0,3
"320",0,0,0,2,1,4,4,3,3
"321",0,0,0,0,0,7,3,2,2
"322",0,0,0,3,3,0,3,4,0
"323",0,0,0,3,5,0,3,3,6
"324",0,0,0,5,2,0,2,0,1
"325",0,0,0,3,2,2,3,3,2
"326",0,0,0,1,0,2,2,1,0
"327",0,0,0,1,1,3,3,2,2
"328",0,0,0,3,2,2,3,2,1
"329",0,0,0,3,0,2,0,1,3
"330",0,0,0,2,2,8,4,1,2
"331",0,0,0,1,2,3,0,0,2
"332",0,0,0,2,2,4,4,2,1
"333",0,0,0,3,1,4,2,3,3
"334",0,0,0,2,2,1,1,2,3
"335",0,0,0,5,1,1,1,2,3
"336",0,0,0,3,2,0,1,4,1
"337",0,0,0,4,3,2,1,1,3
"338",0,0,0,2,1,0,5,2,3
"339",0,0,0,4,2,1,4,0,0
"340",0,0,0,2,2,4,4,2,0
"341",0,0,0,5,1,0,3,2,4
"342",0,0,0,2,5,1,3,0,2
"343",0,0,0,3,5,2,3,2,0
"344",0,0,0,4,2,0,4,0,0
"345",0,0,0,1,2,5,1,1,1
"346",0,0,0,1,2,3,1,2,0
"347",0,0,0,0,4,2,4,1,1
"348",0,0,0,3,2,2,4,2,4
"349",0,0,0,1,6,2,1,1,0
"350",0,0,0,2,3,4,3,0,1
"351",0,0,0,5,2,3,0,2,4
"352",0,0,0,1,1,1,2,3,1
"353",0,0,0,8,0,2,4,2,3
"354",0,0,0,5,0,5,3,2,2
"355",0,0,0,4,0,1,4,1,1
"356",0,0,0,1,3,1,1,0,0
"357",0,0,0,3,1,1,2,3,0
"358",0,0,0,2,2,1,2,2,0
"359",0,0,0,2,2,3,3,3,3
"360",0,0,0,1,1,1,2,1,5
"361",0,0,0,1,1,1,2,3,3
"362",0,0,0,1,2,2,2,3,1
"363",0,0,0,2,1,2,0,0,3
"364",0,0,0,2,3,6,1,1,2
"365",0,0,0,1,0,2,2,3,1
"366",0,0,0,2,2,1,0,3,2
"367",0,0,0,2,2,3,3,3,1
"368",0,0,0,2,2,0,2,0,0
"369",0,0,0,3,3,1,1,4,0
"370",0,0,0,2,1,3,2,3,1
"371",0,0,0,1,1,6,0,3,2
"372",0,0,0,1,1,3,3,4,2
"373",0,0,0,1,1,1,2,0,1
"374",0,0,0,1,0,2,4,0,2
"375",0,0,0,2,2,1,4,2,5
"376",0,0,0,3,6,4,0,1,2
"377",0,0,0,1,1,3,3,1,1
"378",0,0,0,1,4,0,7,1,6
"379",0,0,0,1,2,0,2,0,0
"380",0,0,0,0,2,2,0,0,0
"381",0,0,0,2,4,1,1,2,0
"382",0,0,0,0,5,0,3,4,3
"383",0,0,0,1,3,3,3,2,0
"384",0,0,0,3,3,1,0,3,0
"385",0,0,0,4,0,0,3,2,1
"386",0,0,0,3,2,0,0,2,0
"387",0,0,0,0,2,2,1,2,1
"388",0,0,0,1,2,3,0,3,3
"389",0,0,0,3,2,2,4,1,4
"390",0,0,0,3,0,1,0,1,2
"391",0,0,0,2,5,3,2,2,0
"392",0,0,0,4,0,1,7,2,1
"393",0,0,0,0,1,1,2,1,2
"394",0,0,0,2,2,2,1,3,1
"395",0,0,0,0,1,3,2,2,2
"396",0,0,0,2,3,3,2,4,1
"397",0,0,0,2,2,5,3,4,4
"398",0,0,0,3,3,6,1,0,0
"399",0,0,0,3,1,1,0,3,2
"400",0,0,0,4,2,2,3,4,2
"401",0,0,0,5,0,0,2,0,0
"402",0,0,0,5,5,3,1,1,2
"403",0,0,0,2,2,5,2,2,1
"404",0,0,0,3,5,3,1,3,1
"405",0,0,0,3,4,2,0,1,1
"406",0,0,0,2,3,1,2,1,3
"407",0,0,0,4,4,3,1,0,1
"408",0,0,0,1,1,3,3,1,1
"409",0,0,0,1,3,2,1,2,1
"410",0,0,0,4,1,0,0,5,2
"411",0,0,0,2,5,1,1,1,2
"412",0,0,0,4,1,0,2,2,7
"413",0,0,0,3,3,4,1,1,3
"414",0,0,0,4,3,1,3,3,2
"415",0,0,0,5,1,0,1,2,5
"416",0,0,0,1,3,1,3,0,1
"417",0,0,0,0,2,2,2,0,0
"418",0,0,0,0,3,2,2,4,2
"419",0,0,0,1,2,2,1,3,2
"420",0,0,0,6,2,3,3,1,0
"421",0,0,0,0,0,5,3,2,1
"422",0,0,0,4,8,0,0,2,0
"423",0,0,0,4,2,4,3,1,1
"424",0,0,0,2,2,1,2,3,0
"425",0,0,0,2,3,3,1,2,1
"426",0,0,0,0,2,1,2,2,1
"427",0,0,0,3,2,1,0,1,5
"428",0,0,0,3,1,1,1,1,3
"429",0,0,0,1,2,1,3,5,2
"430",0,0,0,3,3,2,2,2,1
"431",0,0,0,2,1,1,2,6,1
"432",0,0,0,5,2,2,4,2,1
"433",0,0,0,2,5,2,2,1,1
"434",0,0,0,5,0,2,1,1,1
"435",0,0,0,3,1,4,3,1,2
