"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",0,0,0,1,2,3,2,1,2
"2",0,0,0,3,2,2,1,0,2
"3",0,0,0,4,0,1,0,3,0
"4",0,0,0,2,1,1,1,1,3
"5",0,0,0,2,1,1,2,2,1
"6",0,0,0,1,2,1,2,2,1
"7",0,0,0,5,1,1,2,2,1
"8",0,0,0,0,0,3,5,3,1
"9",0,0,0,3,1,2,6,0,3
"10",0,0,0,3,1,4,2,2,2
"11",0,0,0,3,1,1,2,2,2
"12",0,0,0,6,3,0,3,2,2
"13",0,0,0,1,5,0,2,1,4
"14",0,0,0,3,2,2,3,1,2
"15",0,0,0,0,4,2,3,2,1
"16",0,0,0,6,1,0,1,3,1
"17",0,0,0,3,2,1,1,1,2
"18",0,0,0,2,3,3,1,2,2
"19",0,0,0,2,2,2,0,4,3
"20",0,0,0,3,2,0,3,3,2
"21",0,0,0,6,1,1,5,1,1
"22",0,0,0,2,1,4,3,3,6
"23",0,0,0,6,4,2,2,0,3
"24",0,0,0,2,4,3,5,2,3
"25",0,0,0,0,0,4,3,2,1
"26",0,0,0,1,2,5,3,1,1
"27",0,0,0,2,1,2,0,2,2
"28",0,0,0,2,3,1,3,2,3
"29",0,0,0,1,1,3,0,2,0
"30",0,0,0,3,2,5,1,3,0
"31",0,0,0,1,3,0,2,2,2
"32",0,0,0,1,3,3,4,1,2
"33",0,0,0,3,2,3,4,2,2
"34",0,0,0,1,2,2,4,2,0
"35",0,0,0,2,2,3,1,3,1
"36",0,0,0,1,3,2,3,1,3
"37",0,0,0,5,3,1,3,2,1
"38",0,0,0,2,2,3,0,3,1
"39",0,0,0,3,1,8,5,1,2
"40",0,0,0,2,1,3,2,2,1
"41",0,0,0,2,4,3,0,5,3
"42",0,0,0,4,2,1,0,3,5
"43",0,0,0,2,2,5,4,4,0
"44",0,0,0,3,4,3,0,3,1
"45",0,0,0,5,1,3,4,1,2
"46",0,0,0,1,1,1,3,2,3
"47",0,0,0,1,1,8,3,3,2
"48",0,0,0,3,5,3,3,2,1
"49",0,0,0,4,3,2,4,2,2
"50",0,0,0,1,2,2,0,2,6
"51",0,0,0,5,0,2,4,4,1
"52",0,0,0,2,3,3,2,4,5
"53",0,0,0,1,1,1,0,1,0
"54",0,0,0,2,1,5,4,2,2
"55",0,0,0,3,4,2,0,2,1
"56",0,0,0,3,3,1,1,0,3
"57",0,0,0,2,2,4,3,0,3
"58",0,0,0,3,1,2,1,3,0
"59",0,0,0,3,1,4,1,5,0
"60",0,0,0,0,4,2,1,2,2
"61",0,0,0,2,2,2,1,0,0
"62",0,0,0,0,2,1,5,3,0
"63",0,0,0,1,3,2,1,3,1
"64",0,0,0,1,0,1,0,2,2
"65",0,0,0,4,2,4,0,4,2
"66",0,0,0,1,1,0,0,5,1
"67",0,0,0,3,1,1,1,0,4
"68",0,0,0,0,3,3,1,3,2
"69",0,0,0,2,3,2,2,1,0
"70",0,0,0,2,4,3,6,2,0
"71",0,0,0,0,1,5,3,1,2
"72",0,0,0,8,2,2,2,2,2
"73",0,0,0,1,2,1,2,2,2
"74",0,0,0,1,2,0,2,2,0
"75",0,0,0,0,2,4,2,0,2
"76",0,0,0,2,2,2,1,2,0
"77",0,0,0,0,2,2,4,3,0
"78",0,0,0,1,1,3,2,0,4
"79",0,0,0,1,1,1,4,1,6
"80",0,0,0,3,1,0,3,2,2
"81",0,0,0,4,0,3,3,2,4
"82",0,0,0,1,0,3,2,1,5
"83",0,0,0,4,3,1,1,3,1
"84",0,0,0,1,5,1,1,1,2
"85",0,0,0,2,1,1,1,3,4
"86",0,0,0,1,2,5,1,5,1
"87",0,0,0,3,1,2,3,5,1
"88",0,0,0,4,0,2,1,1,1
"89",0,0,0,1,2,3,2,4,2
"90",0,0,0,4,2,3,1,2,4
"91",0,0,0,1,4,4,3,1,0
"92",0,0,0,3,1,1,1,0,1
"93",0,0,0,3,1,2,2,2,1
"94",0,0,0,0,2,5,1,1,2
"95",0,0,0,1,1,2,4,2,0
"96",0,0,0,2,4,6,1,4,3
"97",0,0,0,3,1,0,0,1,1
"98",0,0,0,1,3,3,3,1,1
