"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",0,0,0,1,2,3,2,1,2
"2",0,0,0,2,0,2,2,3,2
"3",0,0,0,1,1,0,1,0,1
"4",0,0,0,2,1,0,4,0,0
"5",0,0,0,2,2,3,1,1,2
"6",0,0,0,4,4,1,1,2,0
"7",0,0,0,1,3,0,2,1,1
"8",0,0,0,0,4,4,3,4,5
"9",0,0,0,3,2,4,1,2,1
"10",0,0,0,4,3,0,2,1,1
"11",0,0,0,2,2,1,2,3,1
"12",0,0,0,4,2,3,3,1,3
"13",0,0,0,4,3,0,1,2,2
"14",0,0,0,1,0,3,1,2,3
"15",0,0,0,2,4,1,3,3,3
"16",0,0,0,2,5,1,2,2,0
"17",0,0,0,3,0,2,3,1,3
"18",0,0,0,2,2,2,2,3,0
"19",0,0,0,4,0,3,0,2,1
"20",0,0,0,3,3,1,2,0,2
"21",0,0,0,1,2,1,3,2,4
"22",0,0,0,3,2,2,0,0,2
"23",0,0,0,3,3,4,4,3,0
"24",0,0,0,2,2,3,4,4,1
"25",0,0,0,1,4,2,4,4,2
"26",0,0,0,6,3,3,2,1,2
"27",0,0,0,2,1,3,2,3,1
"28",0,0,0,3,0,4,4,1,6
"29",0,0,0,2,0,3,0,4,2
"30",0,0,0,2,2,3,2,2,1
"31",0,0,0,1,1,3,2,1,2
"32",0,0,0,0,4,3,4,2,2
"33",0,0,0,2,4,2,1,2,2
"34",0,0,0,4,3,1,0,1,1
"35",0,0,0,3,2,1,3,1,2
"36",0,0,0,3,2,0,1,1,5
"37",0,0,0,1,3,1,3,3,2
"38",0,0,0,1,1,1,2,1,0
"39",0,0,0,3,2,5,2,4,3
"40",0,0,0,2,3,3,2,1,2
"41",0,0,0,3,1,2,2,2,1
"42",0,0,0,0,1,0,3,5,2
"43",0,0,0,2,5,0,5,1,2
"44",0,0,0,3,5,0,4,2,1
"45",0,0,0,2,2,4,4,0,1
"46",0,0,0,1,5,4,2,5,3
"47",0,0,0,2,1,2,1,2,0
"48",0,0,0,1,4,4,1,4,2
"49",0,0,0,1,2,1,2,1,2
"50",0,0,0,3,0,2,2,1,1
"51",0,0,0,2,2,4,4,2,1
"52",0,0,0,0,1,3,0,0,2
"53",0,0,0,3,4,3,1,3,0
"54",0,0,0,0,3,3,2,1,3
"55",0,0,0,1,2,3,3,1,1
"56",0,0,0,2,5,3,1,4,1
"57",0,0,0,2,1,1,0,1,4
"58",0,0,0,0,6,3,5,2,0
"59",0,0,0,4,1,1,4,1,3
"60",0,0,0,4,2,3,2,1,1
"61",0,0,0,4,2,1,1,2,3
"62",0,0,0,4,3,1,2,4,1
"63",0,0,0,4,0,1,3,1,3
"64",0,0,0,3,1,3,0,2,3
"65",0,0,0,1,1,0,2,0,3
"66",0,0,0,3,1,1,2,4,5
"67",0,0,0,2,0,2,3,1,5
"68",0,0,0,3,3,1,2,2,2
"69",0,0,0,2,2,0,1,0,3
"70",0,0,0,3,2,1,2,1,3
"71",0,0,0,4,2,3,0,2,2
"72",0,0,0,3,3,3,5,2,1
"73",0,0,0,4,4,2,1,0,3
"74",0,0,0,5,3,2,2,2,0
"75",0,0,0,1,4,5,2,5,3
"76",0,0,0,3,0,3,0,0,1
"77",0,0,0,1,4,3,3,1,4
"78",0,0,0,0,4,1,4,1,1
"79",0,0,0,1,3,0,6,1,1
"80",0,0,0,1,5,4,2,2,1
"81",0,0,0,6,1,3,1,2,2
"82",0,0,0,2,4,2,1,0,4
"83",0,0,0,3,4,3,1,0,1
"84",0,0,0,4,3,2,4,1,2
"85",0,0,0,3,1,1,1,4,1
"86",0,0,0,1,5,1,0,1,4
"87",0,0,0,5,1,3,1,1,2
"88",0,0,0,1,1,1,1,2,0
"89",0,0,0,2,3,1,0,0,3
"90",0,0,0,3,1,5,6,1,3
"91",0,0,0,2,5,0,1,1,2
"92",0,0,0,1,2,2,2,2,2
"93",0,0,0,1,2,3,2,3,3
"94",0,0,0,3,2,3,0,0,2
"95",0,0,0,2,3,1,2,1,2
"96",0,0,0,3,1,2,1,1,1
"97",0,0,0,2,3,2,2,1,2
"98",0,0,0,3,1,1,3,2,2
"99",0,0,0,3,3,5,2,2,5
"100",0,0,0,2,3,2,1,2,2
"101",0,0,0,1,1,1,5,1,1
"102",0,0,0,4,6,2,2,0,0
"103",0,0,0,1,2,1,2,3,1
"104",0,0,0,4,1,4,1,0,1
"105",0,0,0,2,2,6,2,4,0
"106",0,0,0,1,1,4,1,1,2
"107",0,0,0,1,2,4,2,0,3
"108",0,0,0,2,2,2,2,1,2
"109",0,0,0,1,3,0,1,2,2
"110",0,0,0,1,1,2,5,1,1
"111",0,0,0,1,3,2,1,4,1
"112",0,0,0,2,2,1,0,2,2
"113",0,0,0,4,2,1,1,0,3
"114",0,0,0,2,3,2,4,1,3
"115",0,0,0,3,1,1,0,1,1
"116",0,0,0,3,2,3,1,2,3
"117",0,0,0,0,3,0,5,3,3
"118",0,0,0,2,2,0,1,3,1
"119",0,0,0,1,2,3,2,2,1
"120",0,0,0,2,2,0,1,2,0
"121",0,0,0,1,0,2,3,2,3
"122",0,0,0,2,2,4,4,2,0
"123",0,0,0,4,2,1,1,2,2
"124",0,0,0,0,2,1,1,2,0
"125",0,0,0,0,0,4,5,2,2
"126",0,0,0,4,4,0,5,2,3
"127",0,0,0,4,3,1,1,1,1
"128",0,0,0,6,4,4,3,3,1
"129",0,0,0,3,1,2,1,2,1
"130",0,0,0,4,1,1,2,1,2
"131",0,0,0,5,5,4,1,1,0
"132",0,0,0,2,0,0,0,1,3
"133",0,0,0,4,0,0,1,3,1
"134",0,0,0,3,2,0,0,0,2
"135",0,0,0,4,4,1,3,2,6
"136",0,0,0,2,0,1,2,2,0
"137",0,0,0,3,3,6,1,0,1
"138",0,0,0,3,1,0,2,2,0
"139",0,0,0,3,6,3,2,0,3
"140",0,0,0,3,4,3,0,1,3
"141",0,0,0,0,1,3,2,1,5
"142",0,0,0,4,0,1,3,2,2
"143",0,0,0,3,0,1,0,2,1
"144",0,0,0,1,2,3,3,2,6
"145",0,0,0,1,5,1,1,3,1
"146",0,0,0,0,3,2,1,3,2
"147",0,0,0,1,2,4,1,4,1
"148",0,0,0,2,1,3,4,1,2
"149",0,0,0,7,1,0,1,1,2
"150",0,0,0,3,2,1,2,3,1
"151",0,0,0,5,0,2,0,3,0
"152",0,0,0,3,2,1,3,2,0
"153",0,0,0,1,0,4,3,2,2
"154",0,0,0,2,0,2,2,2,2
"155",0,0,0,1,0,3,0,1,0
"156",0,0,0,4,3,0,1,2,6
"157",0,0,0,2,2,3,4,2,0
"158",0,0,0,3,1,2,2,2,4
"159",0,0,0,2,4,3,4,1,1
"160",0,0,0,1,1,3,2,1,2
"161",0,0,0,1,0,0,1,2,6
"162",0,0,0,3,1,2,3,2,3
"163",0,0,0,4,3,0,1,1,2
"164",0,0,0,4,2,1,1,4,2
"165",0,0,0,1,2,3,1,1,2
"166",0,0,0,2,3,2,2,1,2
"167",0,0,0,3,1,4,2,3,1
"168",0,0,0,4,2,0,1,0,2
"169",0,0,0,1,2,0,1,4,1
"170",0,0,0,3,6,3,1,3,4
"171",0,0,0,2,1,1,0,5,1
"172",0,0,0,2,2,4,3,3,1
"173",0,0,0,2,4,0,1,0,2
"174",0,0,0,1,2,2,1,2,2
"175",0,0,0,3,3,1,5,0,3
"176",0,0,0,3,3,0,4,2,0
"177",0,0,0,4,4,1,2,2,2
"178",0,0,0,1,3,2,2,4,0
"179",0,0,0,3,2,5,2,1,5
"180",0,0,0,1,2,0,2,1,2
"181",0,0,0,2,5,2,3,5,2
"182",0,0,0,1,1,2,1,1,5
"183",0,0,0,3,3,0,2,1,0
