"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",0,0,0,1,2,3,2,1,2
"2",0,0,0,2,0,2,4,3,3
"3",0,0,0,4,3,7,3,1,3
"4",0,0,0,2,1,1,3,0,6
"5",0,0,0,3,2,1,1,4,1
"6",0,0,0,3,2,3,3,2,0
"7",0,0,0,1,2,4,2,1,2
"8",0,0,0,1,5,3,0,0,1
"9",0,0,0,1,1,1,1,3,1
"10",0,0,0,5,2,1,0,1,3
"11",0,0,0,1,2,3,5,1,4
"12",0,0,0,2,3,0,2,2,0
"13",0,0,0,1,1,1,2,3,1
"14",0,0,0,3,1,1,1,3,2
"15",0,0,0,3,2,1,3,4,3
"16",0,0,0,3,1,2,1,1,2
"17",0,0,0,2,5,3,3,2,0
"18",0,0,0,0,5,1,2,4,2
"19",0,0,0,3,2,3,5,1,5
"20",0,0,0,5,1,2,2,3,2
"21",0,0,0,3,3,2,1,2,2
"22",0,0,0,2,0,3,2,1,1
"23",0,0,0,2,4,1,4,2,1
"24",0,0,0,0,4,1,3,2,2
"25",0,0,0,4,1,3,1,0,1
"26",0,0,0,3,0,4,2,2,3
"27",0,0,0,3,3,1,1,2,5
"28",0,0,0,1,4,2,1,2,0
"29",0,0,0,4,3,6,4,0,1
"30",0,0,0,3,2,0,2,1,0
"31",0,0,0,2,1,1,1,4,2
"32",0,0,0,4,2,0,1,3,2
"33",0,0,0,2,1,0,2,2,1
"34",0,0,0,3,3,4,3,1,2
"35",0,0,0,3,2,2,2,3,1
"36",0,0,0,1,1,2,3,3,3
"37",0,0,0,0,1,1,1,2,2
"38",0,0,0,3,0,0,1,1,1
"39",0,0,0,0,1,2,0,2,3
"40",0,0,0,4,1,2,5,2,5
"41",0,0,0,2,3,3,0,2,3
"42",0,0,0,1,2,3,1,1,4
"43",0,0,0,3,2,1,2,1,1
"44",0,0,0,3,0,1,2,2,2
"45",0,0,0,2,0,5,0,2,4
"46",0,0,0,2,4,0,3,2,1
"47",0,0,0,1,4,3,2,2,3
"48",0,0,0,1,0,3,0,2,0
"49",0,0,0,4,2,2,1,3,2
"50",0,0,0,2,1,2,2,2,2
"51",0,0,0,4,5,2,2,2,1
"52",0,0,0,1,2,2,4,2,5
"53",0,0,0,2,2,1,0,4,2
"54",0,0,0,2,2,1,3,1,0
"55",0,0,0,2,0,0,2,2,2
"56",0,0,0,0,3,4,1,2,3
"57",0,0,0,4,3,4,0,1,1
"58",0,0,0,2,2,1,1,2,1
"59",0,0,0,2,2,1,3,1,3
"60",0,0,0,1,0,3,4,0,1
"61",0,0,0,1,4,0,2,1,2
"62",0,0,0,1,1,1,1,1,3
"63",0,0,0,3,2,2,1,0,3
"64",0,0,0,4,2,0,3,4,0
"65",0,0,0,3,3,0,1,1,3
"66",0,0,0,0,3,0,2,2,3
"67",0,0,0,2,2,3,1,1,1
"68",0,0,0,2,1,2,2,1,4
"69",0,0,0,0,1,6,3,2,1
"70",0,0,0,2,1,2,3,0,1
"71",0,0,0,1,3,0,1,2,0
"72",0,0,0,3,2,1,2,5,0
"73",0,0,0,0,2,0,1,2,4
"74",0,0,0,2,1,1,1,3,3
"75",0,0,0,1,2,1,2,1,1
"76",0,0,0,0,0,1,1,2,0
"77",0,0,0,2,1,1,3,2,1
"78",0,0,0,3,1,3,2,1,1
"79",0,0,0,3,1,3,4,1,1
"80",0,0,0,2,1,2,3,2,4
"81",0,0,0,4,0,3,1,2,3
"82",0,0,0,2,1,1,2,2,3
"83",0,0,0,3,3,0,3,3,4
"84",0,0,0,2,0,2,2,1,2
"85",0,0,0,2,7,2,0,0,1
"86",0,0,0,3,1,3,0,1,3
"87",0,0,0,3,5,1,1,5,1
"88",0,0,0,4,2,2,1,1,1
"89",0,0,0,3,3,3,2,1,4
"90",0,0,0,1,0,2,3,1,1
"91",0,0,0,3,2,2,5,2,0
"92",0,0,0,4,3,0,4,4,7
"93",0,0,0,1,1,0,3,1,2
"94",0,0,0,5,2,4,1,2,1
"95",0,0,0,0,2,1,1,3,2
"96",0,0,0,1,2,4,1,0,2
"97",0,0,0,3,3,1,2,0,2
"98",0,0,0,0,2,2,3,2,1
"99",0,0,0,1,0,2,2,3,1
"100",0,0,0,1,1,0,0,1,4
"101",0,0,0,1,1,1,5,1,1
"102",0,0,0,3,6,4,3,0,0
"103",0,0,0,1,0,2,1,0,1
"104",0,0,0,5,1,0,2,0,5
"105",0,0,0,1,0,2,3,1,3
"106",0,0,0,3,2,3,1,1,5
"107",0,0,0,1,1,2,0,3,1
"108",0,0,0,1,3,0,1,4,2
"109",0,0,0,2,6,1,3,2,2
"110",0,0,0,3,3,1,5,1,2
"111",0,0,0,4,3,4,4,3,2
"112",0,0,0,1,1,2,3,4,2
"113",0,0,0,2,1,2,3,1,0
"114",0,0,0,1,0,3,0,3,3
"115",0,0,0,1,1,5,2,0,3
"116",0,0,0,4,4,1,1,1,1
"117",0,0,0,3,0,1,1,1,1
"118",0,0,0,4,1,0,0,1,3
"119",0,0,0,5,2,2,2,4,2
"120",0,0,0,4,0,3,5,0,2
"121",0,0,0,4,1,3,5,2,2
"122",0,0,0,0,2,5,1,0,5
"123",0,0,0,0,1,1,1,2,1
"124",0,0,0,3,2,3,3,1,0
"125",0,0,0,3,1,2,1,4,3
"126",0,0,0,2,2,0,0,4,2
"127",0,0,0,4,2,4,3,2,2
"128",0,0,0,1,0,2,1,3,1
"129",0,0,0,2,3,2,4,2,4
"130",0,0,0,0,1,2,5,1,1
"131",0,0,0,2,2,0,1,3,0
"132",0,0,0,2,4,4,0,1,2
"133",0,0,0,2,1,3,2,2,1
"134",0,0,0,4,4,2,3,5,2
"135",0,0,0,3,0,2,2,0,0
"136",0,0,0,1,2,0,4,3,4
"137",0,0,0,2,1,3,2,1,1
"138",0,0,0,2,1,1,3,3,5
"139",0,0,0,2,0,5,2,4,2
"140",0,0,0,4,1,2,2,0,1
"141",0,0,0,3,3,0,4,2,2
"142",0,0,0,1,2,3,2,1,2
"143",0,0,0,5,3,1,0,2,0
"144",0,0,0,1,0,4,4,3,1
"145",0,0,0,2,2,2,1,3,2
"146",0,0,0,2,2,4,3,4,0
"147",0,0,0,4,1,3,1,2,3
"148",0,0,0,4,2,2,1,0,4
"149",0,0,0,2,2,2,3,0,1
"150",0,0,0,3,2,3,0,4,0
"151",0,0,0,2,2,0,1,1,2
"152",0,0,0,3,4,2,3,1,3
"153",0,0,0,1,2,3,3,2,1
"154",0,0,0,1,2,3,2,2,1
"155",0,0,0,2,1,5,2,1,1
