"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",0,0,0,1,2,3,2,1,2
"2",0,0,0,2,0,1,5,1,2
"3",0,0,0,5,1,3,5,0,4
"4",0,0,0,3,1,3,1,1,2
"5",0,0,0,2,3,1,2,5,1
"6",0,0,0,2,1,2,1,3,3
"7",0,0,0,1,2,3,4,1,1
"8",0,0,0,4,4,1,3,1,3
"9",0,0,0,2,1,2,0,1,0
"10",0,0,0,2,3,1,3,2,1
"11",0,0,0,3,4,3,1,1,5
"12",0,0,0,2,1,3,2,0,3
"13",0,0,0,0,1,2,2,1,3
"14",0,0,0,0,2,2,5,2,3
"15",0,0,0,1,1,3,3,3,3
"16",0,0,0,4,2,3,4,2,3
"17",0,0,0,2,2,4,1,1,1
"18",0,0,0,1,2,2,1,3,2
"19",0,0,0,4,1,0,2,3,2
"20",0,0,0,0,4,2,2,1,2
"21",0,0,0,1,1,1,1,4,5
"22",0,0,0,7,2,1,2,2,0
"23",0,0,0,0,4,6,0,2,2
"24",0,0,0,3,1,1,4,4,1
"25",0,0,0,4,4,0,1,1,0
"26",0,0,0,3,0,3,0,1,1
"27",0,0,0,3,2,1,3,4,2
"28",0,0,0,1,1,2,2,2,2
"29",0,0,0,2,1,4,3,3,1
"30",0,0,0,2,1,4,1,3,2
"31",0,0,0,3,5,1,1,1,0
"32",0,0,0,1,3,3,2,4,0
"33",0,0,0,3,2,0,4,2,1
"34",0,0,0,2,4,1,1,4,2
"35",0,0,0,3,2,2,2,2,0
"36",0,0,0,1,0,2,4,4,1
"37",0,0,0,0,0,5,4,3,2
"38",0,0,0,5,0,3,3,5,2
"39",0,0,0,3,2,2,2,2,2
"40",0,0,0,3,1,3,3,4,2
"41",0,0,0,2,3,1,1,2,1
"42",0,0,0,1,2,3,2,2,1
"43",0,0,0,0,2,3,3,0,2
"44",0,0,0,2,3,4,1,2,0
"45",0,0,0,2,2,1,1,3,1
"46",0,0,0,2,2,2,1,1,0
"47",0,0,0,1,4,1,5,3,1
"48",0,0,0,4,2,3,2,3,1
"49",0,0,0,2,3,0,2,3,0
"50",0,0,0,5,0,2,2,2,2
"51",0,0,0,4,4,1,1,1,3
"52",0,0,0,1,2,3,1,1,3
"53",0,0,0,1,3,4,2,1,3
"54",0,0,0,0,5,2,3,5,5
"55",0,0,0,1,2,3,5,2,6
"56",0,0,0,4,2,4,2,1,1
"57",0,0,0,1,3,2,2,2,1
"58",0,0,0,5,0,2,0,1,1
"59",0,0,0,6,3,0,5,2,0
"60",0,0,0,5,1,3,2,3,2
"61",0,0,0,4,2,2,0,2,3
"62",0,0,0,2,4,0,4,2,1
"63",0,0,0,2,1,4,1,0,1
"64",0,0,0,3,4,0,2,2,1
"65",0,0,0,1,4,0,1,2,2
"66",0,0,0,3,1,1,1,0,1
"67",0,0,0,1,4,7,2,0,3
"68",0,0,0,0,1,3,3,2,1
"69",0,0,0,1,4,4,1,1,2
"70",0,0,0,3,2,2,1,1,1
"71",0,0,0,4,3,0,0,2,2
"72",0,0,0,1,1,1,0,4,0
"73",0,0,0,4,2,5,4,2,2
"74",0,0,0,1,4,3,1,3,3
"75",0,0,0,4,4,2,1,2,1
"76",0,0,0,3,1,1,1,4,0
"77",0,0,0,1,3,0,2,2,1
"78",0,0,0,3,4,4,2,3,3
"79",0,0,0,2,3,2,5,2,2
"80",0,0,0,1,2,0,1,2,0
"81",0,0,0,0,2,1,2,0,2
"82",0,0,0,2,0,2,2,3,1
"83",0,0,0,1,2,4,3,3,3
"84",0,0,0,2,3,3,0,1,0
"85",0,0,0,2,2,1,2,0,2
"86",0,0,0,2,4,1,5,3,3
"87",0,0,0,4,3,4,2,4,1
"88",0,0,0,3,3,2,3,1,0
"89",0,0,0,3,4,1,3,1,1
"90",0,0,0,2,2,0,0,1,3
"91",0,0,0,2,2,4,3,3,2
"92",0,0,0,2,3,4,1,0,0
"93",0,0,0,0,6,2,1,0,4
"94",0,0,0,3,4,1,0,0,5
"95",0,0,0,1,3,1,2,2,1
"96",0,0,0,2,0,6,4,0,1
"97",0,0,0,4,3,1,0,1,4
"98",0,0,0,1,2,2,3,2,3
"99",0,0,0,0,3,3,3,2,3
"100",0,0,0,1,2,1,4,1,2
"101",0,0,0,1,1,1,5,1,1
"102",0,0,0,4,6,4,2,0,0
"103",0,0,0,4,2,3,3,2,1
"104",0,0,0,3,4,3,1,2,4
"105",0,0,0,3,1,2,1,3,3
"106",0,0,0,0,1,2,3,1,1
"107",0,0,0,1,1,4,0,3,2
"108",0,0,0,4,3,2,4,2,2
"109",0,0,0,2,5,3,1,3,2
"110",0,0,0,5,0,1,0,2,1
"111",0,0,0,5,3,2,2,3,1
"112",0,0,0,1,1,4,2,5,1
"113",0,0,0,2,3,0,2,0,2
