"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",0,0,0,1,2,3,2,1,2
"2",0,0,0,3,0,2,4,3,4
"3",0,0,0,1,3,5,1,4,5
"4",0,0,0,3,2,0,3,2,2
"5",0,0,0,3,3,1,1,2,0
"6",0,0,0,2,2,4,3,3,1
"7",0,0,0,5,6,2,0,1,3
"8",0,0,0,3,5,2,3,4,2
"9",0,0,0,0,1,5,4,2,1
"10",0,0,0,1,2,3,1,2,0
"11",0,0,0,2,1,2,4,1,1
"12",0,0,0,3,1,3,1,1,2
"13",0,0,0,2,5,3,1,5,2
"14",0,0,0,2,1,4,3,0,1
"15",0,0,0,2,2,4,0,2,0
"16",0,0,0,4,1,5,0,2,1
"17",0,0,0,3,1,0,2,2,4
"18",0,0,0,2,1,1,2,0,2
"19",0,0,0,2,4,0,3,0,3
"20",0,0,0,1,1,2,3,1,1
"21",0,0,0,1,1,3,3,0,3
"22",0,0,0,1,3,5,2,1,1
"23",0,0,0,2,1,1,4,3,2
"24",0,0,0,1,3,3,2,3,6
"25",0,0,0,2,2,1,2,3,2
"26",0,0,0,2,2,1,1,3,0
"27",0,0,0,4,3,3,2,0,1
"28",0,0,0,2,3,4,3,3,2
"29",0,0,0,2,1,2,0,2,2
"30",0,0,0,4,3,3,3,0,2
"31",0,0,0,5,5,3,1,1,2
"32",0,0,0,1,4,3,0,3,2
"33",0,0,0,2,0,3,2,1,0
"34",0,0,0,2,3,1,0,1,2
"35",0,0,0,3,2,3,1,0,5
"36",0,0,0,1,2,3,4,3,3
"37",0,0,0,2,1,0,2,1,6
"38",0,0,0,2,1,2,2,2,2
"39",0,0,0,5,2,3,0,2,3
"40",0,0,0,3,2,1,2,3,1
"41",0,0,0,1,3,3,0,5,0
"42",0,0,0,1,2,0,3,0,1
"43",0,0,0,1,2,5,1,2,0
"44",0,0,0,0,1,2,4,3,0
"45",0,0,0,3,1,0,3,3,1
"46",0,0,0,4,1,0,3,0,3
"47",0,0,0,2,2,2,3,2,1
"48",0,0,0,1,2,3,4,1,2
"49",0,0,0,3,3,0,2,1,3
"50",0,0,0,1,3,4,1,0,2
"51",0,0,0,1,1,0,4,3,3
"52",0,0,0,3,3,2,0,2,1
"53",0,0,0,3,4,4,2,5,0
"54",0,0,0,4,1,3,2,1,5
"55",0,0,0,2,2,2,2,2,1
"56",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",0,0,0,5,3,0,3,3,3
"58",0,0,0,3,0,1,0,4,3
"59",0,0,0,3,3,1,1,0,1
"60",0,0,0,3,1,3,3,0,2
"61",0,0,0,5,0,1,3,3,3
"62",0,0,0,2,1,1,2,1,2
"63",0,0,0,1,4,1,2,1,5
"64",0,0,0,0,2,5,3,2,1
"65",0,0,0,1,5,2,2,4,1
"66",0,0,0,4,4,6,0,1,1
"67",0,0,0,3,4,2,1,1,1
"68",0,0,0,1,2,2,4,0,3
"69",0,0,0,4,2,1,2,2,5
"70",0,0,0,0,0,0,5,4,1
"71",0,0,0,5,4,3,2,1,2
"72",0,0,0,3,0,0,1,1,2
"73",0,0,0,1,2,0,1,3,3
"74",0,0,0,1,2,2,2,1,0
"75",0,0,0,1,3,3,2,2,3
"76",0,0,0,2,1,3,1,1,3
"77",0,0,0,1,4,3,2,1,2
"78",0,0,0,0,4,2,5,2,2
"79",0,0,0,2,3,1,3,1,0
"80",0,0,0,6,2,2,2,2,2
"81",0,0,0,2,2,2,2,2,3
"82",0,0,0,3,0,4,1,1,3
"83",0,0,0,1,1,3,3,3,3
"84",0,0,0,0,4,1,4,2,2
"85",0,0,0,3,4,4,2,2,2
"86",0,0,0,3,1,0,4,1,1
"87",0,0,0,2,2,2,0,0,1
"88",0,0,0,6,1,1,4,4,0
"89",0,0,0,3,0,1,3,1,3
"90",0,0,0,2,4,2,2,1,2
"91",0,0,0,3,0,3,1,1,2
"92",0,0,0,2,3,4,3,1,3
"93",0,0,0,5,1,2,4,3,0
"94",0,0,0,2,2,0,6,0,0
"95",0,0,0,5,1,1,2,1,5
"96",0,0,0,1,1,1,1,3,1
"97",0,0,0,3,1,1,3,1,4
"98",0,0,0,2,1,3,0,3,0
"99",0,0,0,5,6,3,2,0,2
"100",0,0,0,1,1,1,1,1,0
"101",0,0,0,1,1,1,5,1,1
"102",0,0,0,3,4,5,2,0,2
"103",0,0,0,2,0,2,0,3,1
"104",0,0,0,2,1,3,0,3,2
"105",0,0,0,1,0,1,2,3,5
"106",0,0,0,1,4,1,3,0,3
"107",0,0,0,0,3,3,0,4,2
"108",0,0,0,4,4,4,2,2,3
"109",0,0,0,3,2,5,1,1,3
"110",0,0,0,1,0,4,4,1,1
"111",0,0,0,5,4,1,4,3,2
"112",0,0,0,3,3,5,1,3,4
"113",0,0,0,1,1,2,2,1,1
"114",0,0,0,2,3,4,1,0,3
"115",0,0,0,3,3,2,2,1,2
"116",0,0,0,3,1,4,1,5,2
"117",0,0,0,3,1,3,2,2,4
"118",0,0,0,1,3,3,2,4,3
"119",0,0,0,2,2,0,3,4,2
"120",0,0,0,2,1,3,2,1,3
"121",0,0,0,1,2,0,3,1,1
"122",0,0,0,2,2,3,1,2,3
"123",0,0,0,0,2,2,5,2,1
"124",0,0,0,0,2,1,1,0,0
"125",0,0,0,3,2,5,2,3,3
"126",0,0,0,2,0,1,1,3,1
"127",0,0,0,3,1,2,2,1,2
"128",0,0,0,2,1,2,3,1,2
"129",0,0,0,1,0,1,5,2,3
"130",0,0,0,2,2,5,2,3,5
"131",0,0,0,2,1,6,0,2,1
"132",0,0,0,4,0,7,1,1,4
"133",0,0,0,2,4,0,1,0,3
"134",0,0,0,6,1,2,1,3,5
"135",0,0,0,3,3,6,1,1,3
"136",0,0,0,4,5,4,0,0,1
"137",0,0,0,2,0,4,0,5,2
"138",0,0,0,1,4,2,2,1,3
"139",0,0,0,3,1,3,2,2,2
"140",0,0,0,1,2,1,1,3,7
"141",0,0,0,2,3,2,4,1,5
"142",0,0,0,3,3,0,3,1,1
"143",0,0,0,1,0,0,4,0,4
"144",0,0,0,3,3,2,1,2,3
"145",0,0,0,2,3,1,2,4,1
"146",0,0,0,1,3,1,3,1,3
"147",0,0,0,0,0,2,2,2,1
"148",0,0,0,0,2,3,2,0,1
"149",0,0,0,2,1,1,4,3,2
"150",0,0,0,1,0,2,3,0,1
"151",0,0,0,3,2,2,0,1,1
"152",0,0,0,2,1,1,1,1,5
"153",0,0,0,0,3,3,0,1,3
"154",0,0,0,3,3,1,2,0,2
"155",0,0,0,6,5,1,2,2,2
"156",0,0,0,2,3,3,0,2,0
"157",0,0,0,0,2,2,4,3,1
"158",0,0,0,0,3,3,2,3,0
"159",0,0,0,4,0,2,2,2,1
"160",0,0,0,4,0,4,1,7,3
"161",0,0,0,0,2,3,0,2,1
"162",0,0,0,1,3,3,1,2,1
"163",0,0,0,1,4,3,2,2,2
"164",0,0,0,2,2,0,1,2,1
"165",0,0,0,1,3,2,2,1,4
"166",0,0,0,3,0,2,1,1,3
"167",0,0,0,2,3,1,3,2,3
"168",0,0,0,3,3,0,2,3,0
"169",0,0,0,5,3,3,2,3,1
"170",0,0,0,4,2,4,1,1,0
"171",0,0,0,4,1,0,1,2,3
"172",0,0,0,2,3,0,2,3,3
"173",0,0,0,2,5,3,0,2,0
"174",0,0,0,2,4,2,1,1,1
"175",0,0,0,1,4,4,2,1,1
"176",0,0,0,1,1,3,3,1,3
"177",0,0,0,2,1,2,2,3,3
"178",0,0,0,5,2,2,1,1,0
"179",0,0,0,2,2,1,2,2,1
"180",0,0,0,0,3,1,2,1,2
"181",0,0,0,5,2,4,2,4,2
"182",0,0,0,1,1,2,2,1,2
"183",0,0,0,1,2,4,1,1,3
"184",0,0,0,2,1,1,2,0,0
"185",0,0,0,2,2,1,0,2,1
"186",0,0,0,2,3,0,3,3,2
"187",0,0,0,1,2,2,3,2,3
"188",0,0,0,3,4,1,1,5,1
"189",0,0,0,2,0,5,0,1,2
"190",0,0,0,2,1,3,3,4,0
"191",0,0,0,0,3,4,1,1,1
"192",0,0,0,3,2,0,2,2,1
"193",0,0,0,4,2,2,0,2,1
"194",0,0,0,1,3,3,4,1,3
"195",0,0,0,6,1,2,1,3,5
"196",0,0,0,1,0,0,2,2,5
"197",0,0,0,3,2,2,2,3,1
"198",0,0,0,2,2,1,1,3,3
"199",0,0,0,2,2,3,1,1,1
"200",0,0,0,2,0,1,4,3,2
"201",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",0,0,0,2,2,1,3,3,1
"203",0,0,0,1,1,2,1,1,2
"204",0,0,0,1,5,2,1,5,3
"205",0,0,0,3,2,2,1,2,1
"206",0,0,0,0,1,2,1,1,3
"207",0,0,0,2,3,6,2,1,0
"208",0,0,0,3,0,1,1,0,2
"209",0,0,0,0,1,1,6,1,2
"210",0,0,0,1,3,6,1,3,0
"211",0,0,0,2,4,4,2,0,1
"212",0,0,0,2,3,2,1,2,2
"213",0,0,0,2,5,2,2,1,4
"214",0,0,0,3,3,3,1,1,2
"215",0,0,0,4,1,0,2,1,1
"216",0,0,0,2,1,3,4,0,2
"217",0,0,0,3,4,3,1,2,1
"218",0,0,0,2,2,4,2,0,2
"219",0,0,0,2,4,2,4,1,1
"220",0,0,0,0,2,2,0,3,1
"221",0,0,0,3,0,3,1,3,3
"222",0,0,0,5,1,4,2,1,1
"223",0,0,0,2,2,5,2,3,0
"224",0,0,0,0,6,2,3,1,0
"225",0,0,0,3,4,1,5,0,3
"226",0,0,0,1,1,1,2,0,1
"227",0,0,0,3,2,1,2,1,3
"228",0,0,0,3,0,1,3,4,0
"229",0,0,0,2,1,1,3,3,2
"230",0,0,0,2,0,4,3,2,0
