"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",3.57119254241385,3.41513414194527,3.79626094593149,4.32139966252505,4.82197135119744,5.78853265721099,6.78259925490221,8.80964050518271,12.739337140348
"2",3.57119254241385,5.13808946892702,5.65231192340213,6.28308592484542,7.34884639339958,8.72159664710543,10.4617619422587,13.4498615296857,18.7300903475663
"3",3.57119254241385,9.87534014154068,11.364400886938,12.7161378324387,14.593317323182,17.1882279040236,21.0740900902337,27.3505104695208,38.343859479126
"4",3.57119254241385,16.5250267520098,18.8468853069776,21.1656352308366,24.4687775104915,28.7711420682645,35.4530967337985,45.9504861601402,65.0814345120354
"5",3.57119254241385,33.9273082376797,37.7215895912984,43.3559594117494,50.0919400948935,59.9277621931392,72.9102810576431,94.5737537563804,134.915997383046
